,id_user,screename_user,name_user,user_description,verified_account,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,account_date_creation,user_geo_enabled,user_location,tweet_geo,tweet_coordinates,tweet_place,tweet_contributors,tweet_id,tweet_url,tweet_text,tweet_date_creation,tweet_retweet_count,tweet_hashtags,tweet_mentions,tweet_reply_to_user_name,tweet_reply_to_user_id,tweet_reply_to_tweet_id,retweet_status,tweet_lang
18,1260320083,Ishydo,Dom,"Je parle de technos, code et mangas. Membre fondateur @infinit8io. Caché derrière @nanhosting. J'ai aussi fait @reboardio et @snapwinit",False,85,170,2838,644,2013-03-11 20:09:51,False,"Biel/Bienne, Switzerland",,,,,1105180438983786501,,RT @Sidd03874688: Here is our small bit to the #TrashTag challenge where Mahindra employees from across the group came together to Rise for…,2019-03-11 18:55:24,1,TrashTag,Sidd03874688,,,,False,en
19,1104802775018491908,4EU_FOUNDATION,CELEBRATION,""""""" ONE NATION ONE CELEBRATION """"""",False,2,4,0,3,2019-03-10 17:54:42,False,LUCKNOW,,,,,1105179563154333698,https://twitter.com/i/web/status/1105179563154333698,"ABOUT 4EU FOUNDATION  It is social start up platform initiated by four Automobile professionals from Royal Enfield,… https://t.co/pyA7dFyV54",2019-03-11 18:51:55,0,,,,,,False,en
20,1011702391979298817,MotorSportsUV,MotorSportsUniverse,MotorSportsUniverse is your all-in-one resource for buying and selling new and used motor sports equipment online.,False,4,5,0,41,2018-06-26 20:07:01,False,,,,,,1105178667171397632,https://twitter.com/i/web/status/1105178667171397632,"From Jeeps To Tractors To UTVs, A Look At Mahindra UTVs Yesterday &amp; Today - Read Now to learn about Mahindra!… https://t.co/EY85Kd2ioX",2019-03-11 18:48:22,0,,,,,,False,en
21,3061629726,imsrkid,shah Rukh Khan,,False,323,576,512,520,2015-03-04 17:08:15,False,"Mumbai, India",,,,,1105178101691105280,,RT @MahindraRise: The world’s hardest workers help us build a greener tomorrow. Watch this unique film made of recycled waste paper to lear…,2019-03-11 18:46:07,572,,MahindraRise,,,,False,en
22,884832696127672320,darshpatel97,Darsh,☺  Ranveer Singh 💜 😘,False,144,136,81319,58473,2017-07-11 17:52:08,True,,,,,,1105177156731240451,,RT @RanveeriansFC: PIC #1 Ranveer Singh with a fan at Kotak Mahindra Red Bench Evening ~ Meet and Greet 😍❣️ https://t.co/N8i957ZpFf,2019-03-11 18:42:22,5,,RanveeriansFC,,,,False,en
23,884832696127672320,darshpatel97,Darsh,☺  Ranveer Singh 💜 😘,False,144,136,81319,58473,2017-07-11 17:52:08,True,,,,,,1105177136221089792,,RT @RanveeriansFC: PICs #2 Ranveer Singh with Mumbai's Finest at Kotak Mahindra Red Bench Evening ~ Meet and Greet 😍❣️ https://t.co/ZCTSPuY…,2019-03-11 18:42:17,2,,RanveeriansFC,,,,False,en
24,114380575,dakotawolfie,robyn kern,"former suicide counselor, staunch liberal, women's, children's animal rights activist.  #RESIST #BLUEWAVE",False,2992,4982,38822,19119,2010-02-15 06:20:22,False,,,,,,1105176461860790275,https://twitter.com/i/web/status/1105176461860790275,@fenrir_71 @FoxNews @BeachesResorts @SandalsResorts @WaltDisneyCo @ChoiceHotels @priceline @TIAA @alincome @Wayfair… https://t.co/ByEkMLZSL0,2019-03-11 18:39:36,0,,fenrir_71;FoxNews;BeachesResorts;SandalsResorts;WaltDisneyCo;ChoiceHotels;priceline;TIAA;alincome;Wayfair,fenrir_71,595530638.0,1.0925570617481134e+18,False,en
25,880819093976170498,littlehawk463,littlehawk*otherwise blameless life*,Dog Is My Co-Pilot.  All tweets  closed-captioned for the hearing impaired. A WOMAN WHO VOTES. Potentially manic laugh riot.  BE THE CHANGE!,False,1582,4403,61088,61263,2017-06-30 16:03:31,False,"Arizona, USA",,,,,1105175670567591936,,RT @fenrir_71: Here are some @FoxNews sponsors.They are tagged so they will be notified for each LIKE RETWEET or COMMENT @BeachesResorts  @…,2019-03-11 18:36:27,58,,fenrir_71;FoxNews;BeachesResorts,,,,False,en
26,65499719,agreatgadsby,Tammy Gadsby ☘,🇨🇦 💚 #Métis 💙 Everyone needs a #home. #MentalHealthAwareness #Love ❤ #SickNotWeak #Resist #Imagine #KeepTalkingMH 🚫hate 🇨🇦,False,11038,12124,130346,65195,2009-08-13 23:27:12,True,"Vancouver, BC Canada",,,,,1105175541458526208,,RT @fenrir_71: Here are some @FoxNews sponsors.They are tagged so they will be notified for each LIKE RETWEET or COMMENT @BeachesResorts  @…,2019-03-11 18:35:56,58,,fenrir_71;FoxNews;BeachesResorts,,,,False,en
27,257421164,ppp6899,Save India,,False,90,16,38752,20692,2011-02-25 11:27:46,False,,,,,,1105174983003852801,,@TataMotors @hormazdsorabjee Hideous looking car .  Overdone like Mahindra . 👎,2019-03-11 18:33:43,0,,TataMotors;hormazdsorabjee,TataMotors,727662488.0,1.1051264663526072e+18,False,en
28,1049286487487873024,MazidParveen,Parveen Mazid,I love my family,False,267,531,4910,3128,2018-10-08 13:12:48,False,"Guwahati, India",,,,,1105173607309688832,,RT @MahindraRise: The world’s hardest workers help us build a greener tomorrow. Watch this unique film made of recycled waste paper to lear…,2019-03-11 18:28:15,572,,MahindraRise,,,,False,en
29,941223194953838597,BhawaniPrasadB3,Bhawani Prasad Banerjee,I am a graduate civil engineer. I am working in an American MNC as a Project Manager.I love  explore about the World Travel .,False,716,5004,8481,6326,2017-12-14 08:27:51,False,"Nagpur, India",,,,,1105173099551416320,,RT @clubmahindra: #DidYouKnow that there's a place from where you can get a bird's eye view of Mussoorie? It's called the 'Laal Tibba' or t…,2019-03-11 18:26:14,36,DidYouKnow,clubmahindra,,,,False,en
30,3345854116,IndinNederlands,IndiainNetherlands,"Welcome to the official twitter account of the Embassy of India in The Hague, the Netherlands",True,9491,304,108,2594,2015-06-25 18:47:37,True,"The Hague, The Netherlands",,,,,1105172911994867712,https://twitter.com/i/web/status/1105172911994867712,"Ambassador @venurajamony interacted with the leaders of major  Indian companies based in the Netherlands like TCS,… https://t.co/bDc8jt9knl",2019-03-11 18:25:29,0,,venurajamony,,,,False,en
31,1048447835304153088,feku420__,FEKU 420,"I am kg dropout,but hold PhD in fekunomics,certified by tambani university,I create my own history,i change facts,parody n fan account",False,321,735,34992,24629,2018-10-06 05:40:17,False,phakeer admi,,,,,1105172285139312647,https://twitter.com/i/web/status/1105172285139312647,@hvgoenka Goenka Mahindra Birla Tata dalmia....all HONEST business groups r n will run business empire for next 100… https://t.co/9MOdC3a16k,2019-03-11 18:23:00,0,,hvgoenka,hvgoenka,39488770.0,1.1051627783339991e+18,False,en
32,1105167800052658180,Diwakar19357040,Diwakar Shukla,Rising with Mahindra,False,2,30,1,3,2019-03-11 18:05:11,False,Karnal ,,,,,1105171531779506176,,@anandmahindra Rising with Mahindra https://t.co/435VuWhIXf,2019-03-11 18:20:00,0,,anandmahindra,anandmahindra,34197952.0,1.1046608386258657e+18,False,en
33,2846991840,Dharam_Singh86,Dharam Singh,Director @ DSR HOMES and Property Management,False,95,478,5,51,2014-10-08 10:21:41,True,Gurgaon,,,"{'id': '64231a922dea526e', 'url': 'https://api.twitter.com/1.1/geo/id/64231a922dea526e.json', 'place_type': 'city', 'name': 'Gurgaon', 'full_name': 'Gurgaon, India', 'country_code': 'IN', 'country': 'India', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[76.707671, 28.199529], [77.241711, 28.199529], [77.241711, 28.537521], [76.707671, 28.537521]]]}, 'attributes': {}}",,1105170635775533063,https://twitter.com/i/web/status/1105170635775533063,"Urgent message, Mahindra TUV300 car No HR26DP6041 Silver clr been theft today by people which were in group at MG R… https://t.co/ympDqXDO8e",2019-03-11 18:16:27,0,,,,,,False,en
34,1105167800052658180,Diwakar19357040,Diwakar Shukla,Rising with Mahindra,False,2,30,1,3,2019-03-11 18:05:11,False,Karnal ,,,,,1105169341698502657,,Rising with Mahindra https://t.co/UE8G7kdGWV,2019-03-11 18:11:18,0,,,,,,False,en
35,130983145,Mahindra_USA,Mahindra USA,"Mahindra North America is a manufacturer of tractors, utility vehicles and other farming equipment with assembly and distribution based in North America.",False,4369,928,1351,2432,2010-04-08 22:57:02,True,"Texas, USA",,,,,1105168698959187968,,You're my favorite reason for more daylight! #MondayMotivation #MondayThoughts #MahindraUSA https://t.co/rkLS5qZxqp,2019-03-11 18:08:45,0,MondayMotivation;MondayThoughts;MahindraUSA,,,,,False,en
36,898160119065698304,mohdghufran18,Mohd Ghufran,think positive😇,False,1,10,31,14,2017-08-17 12:30:34,False,"New Delhi, India",,,,,1105168607464513536,https://twitter.com/i/web/status/1105168607464513536,@KotakBankLtd @BT_India @IndiaTodayMoney Please I request don't open account for Kotak Mahindra Bank because this b… https://t.co/Muw5AOdMOb,2019-03-11 18:08:23,0,,KotakBankLtd;BT_India;IndiaTodayMoney,KotakBankLtd,350862570.0,1.1037023826246246e+18,False,en
37,68333060,deepakkutty,Deepak Kutty,,False,25,467,3266,2403,2009-08-24 05:06:20,False,,,,,,1105168556402982912,,"""RT @elmihiro: """"the country has enjoyed strong domestic demand over recent months. In February, 21% of the companies surveyed signaled a gro…""",2019-03-11 18:08:11,4,,elmihiro,,,,False,en
38,964207571845435392,VishnuS47793080,Vishnu Suthar,#हिंदू राष्ट्रवादी# #Electrical Engineer# vishnujsuthar@gmail.com,False,814,438,166252,36433,2018-02-15 18:39:34,False,"Udaipur, India",,,,,1105168291369308160,,RT @hormazdsorabjee: Big big day for Mahindra. Pininfarina Battista about to be unveiled in Geneva. @anandmahindra shares his vision of the…,2019-03-11 18:07:08,173,,hormazdsorabjee;anandmahindra,,,,False,en
39,964207571845435392,VishnuS47793080,Vishnu Suthar,#हिंदू राष्ट्रवादी# #Electrical Engineer# vishnujsuthar@gmail.com,False,814,438,166252,36433,2018-02-15 18:39:34,False,"Udaipur, India",,,,,1105167832172687362,,RT @sidpatankar: World meet #Battista - the first production car from Automobili Pininfarina. What a historic day for Mahindra and Pf! SVP…,2019-03-11 18:05:18,176,Battista,sidpatankar,,,,False,en
40,990510613460733952,i_lalitjoshi,Lalit Joshi,Indian • My religion is my life essence • Writer •  Believe in humanity not in nationalism and secularism,False,10,152,14,190,2018-04-29 08:38:27,False,India,,,,,1105167167329263616,,RT @MahindraRise: The world’s hardest workers help us build a greener tomorrow. Watch this unique film made of recycled waste paper to lear…,2019-03-11 18:02:40,572,,MahindraRise,,,,False,en
41,1183409389,Diane_LovesLife,Diane Mason,Blues had a baby & named it RocknRoll,False,87,286,6971,1378,2013-02-15 18:21:59,False,NY,,,,,1105166059164876800,,"RT @msjsr: Right from picking up the guitar at the age of twelve, @RonnieEarlBlues has delivered hit after hit! Mahindra Blues wishes him a…",2019-03-11 17:58:16,1,,msjsr;RonnieEarlBlues,,,,False,en
42,1072895983812534272,Widhya_org,Widhya,Creating a symbiosis of education and technology which brings up the learning skills to new pinnacles.,False,1,0,0,9,2018-12-12 16:48:30,False,"Hyderabad, India",,,,,1105165943775395846,https://twitter.com/i/web/status/1105165943775395846,Just an edutech startup trying to provide a solution to the near failure of the Indian education system.   Editing:… https://t.co/yOWVTSBfxP,2019-03-11 17:57:48,0,,,,,,False,en
43,2985676772,natashakhanna17,Natasha Khanna,Sr. PR Executive at Value360 Communications| A dancer| Passionate about photography| Enthusiastic about travel & adventure| Loves meaningful cinema|💫,False,257,851,3170,3325,2015-01-16 13:26:43,True,"Mumbai, Maharashtra",,,,,1105163962356719617,,RT @MahindraRise: The #TrashTag Challenge is an excellent reminder of how cleanliness can enable communities and the environment to Rise. W…,2019-03-11 17:49:56,7,TrashTag,MahindraRise,,,,False,en
44,2342201791,TractorStoreMS,The Tractor Store,,False,8,8,0,264,2014-02-13 15:58:46,False,"Richland and Forest, MS",,,,,1105163141535608832,,"ACT FAST  Mahindra 2565 4wd with loader 36,500.00 cash price sale only until march 29th  only 1 in stock!",2019-03-11 17:46:40,0,,,,,,False,en
45,3377677954,TobiTweetings,Tobi Bluhm,I do things with words.,False,527,224,20001,3170,2015-07-15 17:56:43,True,"Mainz, Germany",,,,,1105162857526816769,https://twitter.com/i/web/status/1105162857526816769,"MAHINDRA - Whoa, where to start. Terrible one-lap performance, neither driver ever better than P17 in any session.… https://t.co/Xbjb0mGlZL",2019-03-11 17:45:32,0,,,TobiTweetings,3377677954.0,1.1051626257411768e+18,False,en
46,1098732968309346305,bkshah456,Bhavesh Shah,Share the positivity.,False,18,137,1397,539,2019-02-21 23:55:27,False,Pune,,,,,1105162358928732160,,"RT @tech_mahindra: U Sanyasi Rao (USR), CTO, Telecom Product Engineering business, @tech_mahindra, speaks about #5G Engineering Solutions.…",2019-03-11 17:43:33,8,5G,tech_mahindra;tech_mahindra,,,,False,en
47,1098732968309346305,bkshah456,Bhavesh Shah,Share the positivity.,False,18,137,1397,539,2019-02-21 23:55:27,False,Pune,,,,,1105162334681522176,,"RT @PrernaforWomen: Prerna, an initiative by Mahindra Tractors, provides tractor training to women so they can drive towards progress. On #…",2019-03-11 17:43:28,7,,PrernaforWomen,,,,False,en
48,60058687,andytruelove,Andy Truelove,,False,56,262,614,959,2009-07-25 13:37:52,True,Hereford,,,,,1105161508508626944,,@Speedy_Matt_ Mahindra? To be fair the Defender is bloody awful anyway so making it worse was an achievement in itself,2019-03-11 17:40:11,0,,Speedy_Matt_,Speedy_Matt_,510903226.0,1.105038662922838e+18,False,en
49,3010840573,imranbaig68,imran baig,is a tech entrepreneur,False,98,124,2374,253,2015-02-06 04:04:56,False,"New Delhi, India",,,,,1105161487365169152,,RT @anandmahindra: “Girls have the capacity to do anything at any level.” To all my colleagues at Mahindra: I challenge you to remain unmov…,2019-03-11 17:40:06,352,,anandmahindra,,,,False,en
50,997758406009090048,Mohanap49294747,Mohana priya (Music is my life),I am a college student . I am doing graduation .I love singing and same way . singing is my passion that is my goal & life I love music very well .,False,119,42,31170,8750,2018-05-19 08:38:36,False,At present I am staying in vijayawada (A.P) my native place is hyderabad . After completing my studies I'll come back to hyderabad,,,,,1105161213841833984,https://twitter.com/i/web/status/1105161213841833984,@JoshHyderabad @neetimohan18 @C_P_Gurnani @tech_mahindra @jagdishmitra @vrindapisharody @peetambose @meenubagla… https://t.co/fW8oUmJfPU,2019-03-11 17:39:00,0,,JoshHyderabad;neetimohan18;C_P_Gurnani;tech_mahindra;jagdishmitra;vrindapisharody;peetambose;meenubagla,JoshHyderabad,8.169612723569623e+17,1.1046498047081144e+18,False,en
51,3683354238,anudeep_n23,anudeep,,False,107,934,23746,14361,2015-09-25 16:54:28,False,"Guntur, Andhra Pradesh",,,,,1105161083654832129,,RT @MahindraRise: The world’s hardest workers help us build a greener tomorrow. Watch this unique film made of recycled waste paper to lear…,2019-03-11 17:38:29,572,,MahindraRise,,,,False,en
52,475030706,emgocor,Emilio Gómez Cortina,"Nothinger Z Investor, Contrarian y Family Man.",False,661,504,1267,1896,2012-01-26 16:19:50,True,"Valencia, Comunidad Valenciana",,,,,1105160949911166982,,RT @BH65923923: Algunos momentos difíciles de la acción Kotak Mahindra Bank en sus últimos 33 años: En 2008 bajo un 84.9% En 6 ocasiones ba…,2019-03-11 17:37:58,1,,BH65923923,,,,False,es
53,897949080042819584,Khanya_M3,🔥GALBATRON🔥,I am the stone that the builder refused.   #RememberShamba #RememberTheLion,False,4941,5092,32368,38692,2017-08-16 22:31:58,True,"Port Elizabeth, South Africa",,,,,1105160369834782726,,#WhitePeopleCanIAsk is Mahindra your Range Rover? https://t.co/6Ud7urp3yA,2019-03-11 17:35:39,1,WhitePeopleCanIAsk,,,,,False,en
54,253615321,AlexWitzleben,Alex von Witzleben,"Economic historian - follow EU competitiveness, getting out of economic crisis, promote Europe, start-ups, smart and innovative green policies",False,8420,7598,4623,58447,2011-02-17 16:21:04,True,Brussels,,,,,1105159830715674624,https://www.rushlane.com/pininfarina-battista-kitna-deti-hain-12300285.html,Pininfarina Battista kitna deti hain - Anand Mahindra replies to twitter user https://t.co/owo9qxurDl #Mahindra… https://t.co/CfiQ04h75P,2019-03-11 17:33:31,0,Mahindra,,,,,False,tl
55,126042816,manususankar,Mee Manu,,False,28,79,1220,952,2010-03-24 17:14:44,True,,,,,,1105159376631869440,,RT @MahindraRise: The #TrashTag Challenge is an excellent reminder of how cleanliness can enable communities and the environment to Rise. W…,2019-03-11 17:31:42,7,TrashTag,MahindraRise,,,,False,en
56,521978787,princechoksey1,prince chouksey,"indian ,social  ,reader ,thinker ,dreamer ,worker , traveler ,curious   &  Truth believer",False,81,177,1216,574,2012-03-12 05:23:00,True,samaj se bahar,,,,,1105159240488935425,,RT @MahindraRise: The world’s hardest workers help us build a greener tomorrow. Watch this unique film made of recycled waste paper to lear…,2019-03-11 17:31:10,572,,MahindraRise,,,,False,en
57,570927672,muralikumarje,Markets Today,"Latest news updates.... Indian Stock markets NSE, BSE and World Stock markets related news and more.",False,2039,69,17764,157840,2012-05-04 13:48:33,False,"Tamil Nadu, India",,,,,1105159207395876868,https://twitter.com/i/web/status/1105159207395876868,Analyst or Board Meet/Briefings  Mahindra Logistics: Company's officials will interact with certain Analyst / Insti… https://t.co/1zlBTP2FMy,2019-03-11 17:31:02,0,,,,,,False,en
58,938264010025181184,suprati_,Nagaphani நாகபாணி नागफणी,RT does not mean Endorsement,False,19,156,1965,2465,2017-12-06 04:29:06,False,,,,,,1105158451456466945,,"""RT @elmihiro: """"the country has enjoyed strong domestic demand over recent months. In February, 21% of the companies surveyed signaled a gro…""",2019-03-11 17:28:02,4,,elmihiro,,,,False,en
59,1034458636112678913,StandByTruth2,Stand By Truth,BITSian | Hyderabadi,False,125,64,8032,2101,2018-08-28 15:12:12,False,"Bengaluru, India",,,,,1105157750110117895,https://twitter.com/i/web/status/1105157750110117895,"@VedaDagadappula @gayatri008_16 Mee mohaalaki valla illa ki povaali. CBN ni kalavadaaniki Ambani lu,Tata lu, Mahind… https://t.co/lDqc8j2QO3",2019-03-11 17:25:15,0,,VedaDagadappula;gayatri008_16,VedaDagadappula,9.793987986014331e+17,1.105154116932649e+18,False,hi
60,2848768620,wishaapki,Love Nature,,False,204,1222,4346,7670,2014-10-09 12:15:00,False,,,,,,1105156873530028032,,RT @clubmahindra: #DidYouKnow that there's a place from where you can get a bird's eye view of Mussoorie? It's called the 'Laal Tibba' or t…,2019-03-11 17:21:46,36,DidYouKnow,clubmahindra,,,,False,en
61,2308416843,E_lighthouse,Salami Ekundayo,"Cuidadano Reino. Yo soy a Baliza (estánder) y a diferencia fabricante. Confianza en Dios y Justica, Justedad y ayuda de pobre. Yo soy Zion receptor clase. Faro",False,381,380,36330,42577,2014-01-27 20:36:33,True,Abuja,,,,,1105156675433058304,,"RT @tech_mahindra: Harmonize technologies, applications and capabilities in @SAP &amp; @Oracle to transform your future business results with @…",2019-03-11 17:20:58,6,,tech_mahindra;SAP;Oracle,,,,False,en
62,1052318261340073984,BH65923923,B&H,Buy&Hold - FIRE - Good things do come to those who wait,False,734,27,1456,861,2018-10-16 21:59:59,False,,,,,,1105156595711922176,https://twitter.com/i/web/status/1105156595711922176,Algunos momentos difíciles de la acción Kotak Mahindra Bank en sus últimos 33 años: En 2008 bajo un 84.9% En 6 ocas… https://t.co/cVIhLYbMcI,2019-03-11 17:20:39,1,,,,,,False,es
63,952921796889673733,marswalker01,Romanchak Nikhare,,False,20,350,1588,1247,2018-01-15 15:13:55,False,spaceeeeeeeeee,,,,,1105156241091813381,,RT @clubmahindra: #DidYouKnow that there's a place from where you can get a bird's eye view of Mussoorie? It's called the 'Laal Tibba' or t…,2019-03-11 17:19:15,36,DidYouKnow,clubmahindra,,,,False,en
