,channel_id,video_id,title,date,description,viewcount,likecount,dislikecount,favoritecount,commentcount
515,UCT9UfjuivmgK6Us8xnncOCg,JYqHVrWW-0g,Tata Altroz v/s Hyundai i20 2019 || धो डाला,2019-03-16 10:32:02,Tata Altroz Review Tata Altroz EV Review Tata Altroz or Hyundai i20 Review Tata Altroz and Hyundai i20 Comparison  Follow me on instagram  : chiragsethi0569  Please SUBSCRIBE for FREE and support.,19326,246,43,0,57
516,UCs_gcVRMHEx5mVXfQ7icQTg,2S4Khbv6iSw,2018 Hyundai Azera - interior Exterior and Drive,2017-06-26 13:45:36,"""The 2018 Hyundai Azera looks pretty classy   With the reveal of the new Azera, Hyundai has made it clear that it has no plans to leave the large, upscale sedan market. This South Korean Avalon-fighter underwent a significant redesign inside and out and will first go on sale in Korea next month.  Outside, the Azera has a significantly different and more formal, profile. While the previous model was rakish and wedgy, the new model adopts an upright version of Hyundai's new corporate grille, along with a long hood and more vertical windshield. The flanks also receive long, flowing character lines that give it a muscular appearance. At the back, the Azera gets a new version of the full width taillights that the model has had since the nameplate's introduction two generations ago.  The Azera also changes radically inside. Instead of the downward flowing dash of the old model, the new interior features an instrument panel that emphasizes width, with a dark top portion and lighter lower section. Sandwiched between the two halves of the dash is a section that rises up at the center stack to house the large touch screen and an analog clock, which looks a bit out of place.  Hyundai has yet to reveal any stats, pricing or availability for the new Azera, except for its aforementioned launch date in South Korea, where it will carry the Grandeur name. However, we would imagine more details will be coming soon ahead of its US launch. Read more http://www.autoblog.com/2016/10/27/2018-hyundai-azera-redesign-style/  """"2017 Test Drive Review""""  """"SUBSCRIBE NOW""""""",5402046,32846,2361,0,1492
517,UCdEczn3MVkx_4PnMZ10MVFA,qdLJAMzShBk,"Here's Why this $15,000 Hyundai Equus Is More Luxurious Than My Rolls-Royce Phantom",2018-12-19 16:01:22,Read my column on Autotrader here: https://www.autotrader.com/oversteer  Buy Hoovie's Garage T-Shirts here: https://hooviesgarage.com/collections/all  Follow me on Twitter! https://twitter.com  Follow me on Facebook! https://www.facebook.com/hooviesgarage/,2848592,40905,3482,0,6252
518,UCUhFaUpnq31m6TNX2VKVSVA,0Af1LEh2k-c,Hyundai i30 N 2018 hot hatch review – you'll be surprised how good it is | carwow Reviews,2017-09-27 10:00:01,"A Hyundai hot hatch? Yes, you heard me right. Hyundai's finally thrown its hat into the performance car ring with the new i30 N – the first in a range of N-branded products from the Korean manufacturer. I jump behind the wheel to give you my verdict on this new VW Golf GTI and Honda Civic Type R rival.   Subscribe to carwow on youtube –  http://www.youtube.com/c/Carwow?sub_confirmation=1   Awkward haggling is a thing of the past with carwow. Choose your perfect car with our configurator tool and let the country’s best dealers compete over you. Compare the five best offers by price, location and dealer ratings and choose the one that’s right for you – no hassle, no haggling, just a great deal.   Visit our site to save money on your new car – https://www.carwow.co.uk/",1348386,12240,512,0,1728
519,UCqpi3blVnbFR_sv1ZSgRj3w,yGWUPG62Zss,Ford Figo 2019 vừa ra mắt đe dọa Hyundai i10 giá cực rẻ #txh,2019-03-16 23:37:00,"Tin Xe Hơi: Ford vừa tung ra Figo 2019 với nhiều cải tiến mới nhằm cạnh tranh trực tiếp với đối thủ Hyundai Grand i10 tại thị trường Ấn Độ.#ford #otogiare #txh Kênh tin mới nhất về các loại xe oto trên thế giới, giới thiệu các dòng xe ô tô mới, chia sẻ những cảm nhận đánh giá về các dòng xe oto, chia sẻ kiến thức, kinh nghiệm đi xe hơi, các hư hỏng thường gặp của xe hơi, giá xe ô tô mới... Tin xe hơi luôn cập nhật mới mỗi ngày.  Danh sách phát: TIN XE HƠI NHIỀU NGƯỜI XEM NHẤT: http://bit.ly/2rOsUIJ Tin xe hơi: http://bit.ly/2nr8fq4 Tư Vấn xe hơi: http://bit.ly/2nMxnYB Xe hơi Toyota: http://bit.ly/2o0UKjn XE HƠI MERCEDES-BENZ: http://bit.ly/2ormG0R XE HƠI HYUNDAI: http://bit.ly/2n30WIc  Video có thể có sử dụng nội dung chứa bản quyền dựa trên luật sử dụng hợp lý Fair Use (https://www.youtube.com/yt/copyright/...)  Mọi vấn đề vi phạm chính sách, nguyên tắc cộng đồng, luật bản quyền xin liên hệ trực tiếp với chúng tôi qua email: duypart@gmail.com  Cảm ơn Quý vị đã quan tâm theo dõi, nhớ đăng ký kênh Tin Xe Hơi  http://bit.ly/2nr8fq4 để nhận video mới nhất. ------------------------------------------------------------------------- Đăng ký kênh để nhận tin: http://bit.ly/2nr8fq4 Facebook:  https://goo.gl/c44bTr G+: http://bit.ly/2pw55Be ------------------------------------------------------------------------- Tin Xe Hơi Cám ơn các bạn đã chú ý theo dõi Xin hãy nhấn Subscrice để ủng hộ kênh!  Chúng tôi vô cùng biết ơn việc làm đó của quý vị!  Thank you for watching!  Subscribe for Tin Xe Hoi please!",8335,55,7,0,14
520,UCBi2mrWuNuyYy4gbM6fU18Q,LzPAw40mG4Y,Recall demanded for nearly 3 million Kia and Hyundai vehicles,2018-10-13 14:55:28,The Center for Auto Safety warned that certain models from 2010 to 2015 may be at risk of catching fire.,282260,3189,214,0,2516
521,UCjOl2AUblVmg2rA_cRgZkFg,I0XsjiCBc38,Hyundai i30N: Tested on Road and Track | Top Gear,2018-11-07 11:59:51,"Hyundai has finally made a proper, proper hot hatch, the i30N. Top Gear Magazine's Ollie Marriage tests it at the world’s favourite proving ground - the ‘Ring' - and attempts some mountain roads. Subscribe to Top Gear for more videos: http://bit.ly/SubscribeToTopGear  WATCH MORE TOP GEAR: Chris Harris Drives: http://bit.ly/ChrisHarrisDrives Car Walkarounds: http://bit.ly/CarWalkarounds Subscribe to Top Gear for more videos: http://bit.ly/SubscribeToTopGear  MORE ABOUT TOP GEAR: Want to watch a bit of Top Gear on the internet? Welcome to the most comprehensive collection of official clips you'll find on YouTube. Whether you're searching for a caravan challenge, Ken Block in the Hoonicorn, cars versus fighter jets, Stig power laps or the latest Chris Harris Drives, you can find all the iconic films here. Make sure you're subscribed to the official Top Gear YouTube channel: http://bit.ly/SubscribeToTopGear  This is a channel from BBC Studios, who help fund new BBC programmes.",242936,3208,288,0,372
522,UCx_eAZKDceT1yaY4bRo636A,B5FzKB5TW0Y,The Elevator | 2019 Super Bowl Commercial | Hyundai,2019-01-30 05:00:04,"In this year’s Super Bowl commercial, see how we take the pain out of car shopping with Hyundai Shopper Assurance. Transparent pricing, streamlined purchasing, a 3 Day Worry-Free Exchange and test drives that come to you. It’s car shopping made better.    Learn More: https://hyundaius.co/2HhKZIV  Watch the extended version here: https://bit.ly/2sYWATd  SUBSCRIBE to Hyundai: https://hyundaius.co/2vH8pyd From hope to the hilarity, Hyundai always brings its A-game to the Super Bowl. Check out the Hyundai ads from the last two years.   About Hyundai:  Welcome to the official Hyundai YouTube channel. Subscribe to see our vehicle tours, walkarounds, commercials, how-to's and latest videos: https://hyundaius.co/2vH8pyd  Follow Hyundai: WEBSITE: https://hyundaius.co/2ANCpOR FACEBOOK: https://hyundaius.co/2Kvbk2h TWITTER: https://hyundaius.co/2Kwqd4E INSTAGRAM: https://hyundaius.co/2KDbh4C  HyundaiUSA https://www.youtube.com/HyundaiUSA  #Hyundai #SuperBowlAds #JasonBateman",38809107,7798,1481,0,1427
523,UCuxpxCCevIlF-k-K5YU8XPA,2KAdja1G6xY,"Who Makes the Worst Engines, Fiat or Hyundai",2018-09-20 13:30:00,"Fiat vs Hyundai engine. Who Makes the Worst Engines, Fiat or Hyundai, FYI and car review with Scotty Kilmer. Fiat engine reliability. Fiat engine problems. Hyundai engine reliability. Hyundai engine failure. Does Fiat really make worse engines than Hyundai? Fiat vs Hyundai reliability. Which car manufacturer really has the worst engine design? Car Advice. DIY car repair with Scotty Kilmer, an auto mechanic for the last 50 years.  ⬇️Scotty’s Top DIY Tools: 1. Bluetooth Scan Tool: http://amzn.to/2nfvmaD 2. Cheap Scan Tool: https://amzn.to/2D8Tvae 3. Professional Socket Set: http://amzn.to/2Bzmccg  4. Wrench Set: http://amzn.to/2kmBaOU 5. No Charging Required Car Jump Starter: https://amzn.to/2CthnUU 6. Battery Pack Car Jump Starter: http://amzn.to/2nrc6qR  ⬇Things used in this video: 1. 4k Camera: https://amzn.to/2HkjavH 2. Camera Microphone: https://amzn.to/2Evn167 3. Camera Tripod: https://amzn.to/2Jwog8S 4. My computer for editing / uploading: https://amzn.to/2uUZ3lo 5. Video editing software: http://amzn.to/2jv5Fhf 6. Thumbnail software: http://amzn.to/2k7tz6C  🛠Check out the tools I use and highly recommend ► https://goo.gl/rwYt2y  🔥Scotty Shirts and Merch ► https://goo.gl/pTAeca  Subscribe and hit the notification bell! ► https://goo.gl/CFismN  Scotty on Social: Facebook ► https://www.facebook.com/scottymechanic/ Instagram ► https://www.instagram.com/scotty_the_mechanic/ Twitter ► https://twitter.com/Scottymechanic?lang=en  This is the people's automotive channel! The most honest and funniest car channel on YouTube. Never any sponsored content, just the truth about everything! Learn how to fix your car and how it works. Get a chance to show off your own car on Sundays. Or show off your own car mod on Wednesdays. Tool giveaways every Monday to help you with your own car projects. We have a new video every day! I've been an auto mechanic for the past 50 years and I'm here to share my knowledge with you.  ►Here's our weekly video schedule: Monday: Tool giveaway Tuesday: Auto repair video Wednesday: Viewers car mod show off Thursday: Viewer Car Question Video AND Live Car Q&A Friday: Auto repair video Saturday: Second Live Car Q&A Sunday: Viewers car show off  ►Second Daily Upload Every Afternoon of Live Car Q&A videos as well!  Scotty Kilmer is a participant in the Amazon Influencer Program. #scottycarrepair",633707,13106,923,0,5043
524,UCQXkdlsBGFNX6Uc9uVDjWsA,PeaQOTqFJtI,Hyundai Xcient driving impression,2017-04-14 06:40:22,"Hyundai Xcient, First drive with the new Hyundai heavy truck in Korea by Iep van der Meer for BIGtruck online magazine.  New edit!",350347,1635,172,0,104
525,UChqhN3wk-UbEDuQtBsHu7lw,1T_IU9oG_Xw,BIGGEST Hyundai SUV - 2020 Hyundai Palisade Interior&Exterior Tour(7&8 seat configuration),2018-12-27 14:51:13,,2435279,15411,1150,0,1157
526,UCvaEEpnoxdtuT7yQnwuFxxg,RG4uPA0Vs_A,Hyundai - Evolution (1975 - 2019),2018-09-19 19:17:52,Hyundai - Evolution (1975 - 2019) Music:  1)Lensko - Circles [NCS Release] 2)Elektronomia - Limitless [NCS Release]  Hyundai Accent Hyundai Aero Hyundai Aero Town Hyundai Aero City Hyundai Aslan Hyundai Atos Hyundai Atos Prime Hyundai Azera Hyundai Blue-Will Hyundai BlueOn Hyundai Elantra Hyundai Elantra LaVita Hyundai Entourage Hyundai Eon Hyundai Equus Hyundai Excel Hyundai Galloper Hyundai Genesis Hyundai Genesis Coupe Hyundai Getz Hyundai Santa Fe Hyundai Santamo Hyundai Scoupe Hyundai Sonata Hyundai Starex Hyundai Stellar Hyundai Kona,271443,2857,363,0,1203
527,UC2MrtVb1dT4FhcbOlW736kA,8Irh0IUfuuE,2020 Hyundai Palisade – Redline: First Look – 2018 LA Auto Show,2018-11-30 00:10:03,"Follow Redline on social channels: Instagram: https://www.instagram.com/redline_reviews Facebook: https://www.facebook.com/liketheredline Tesla referral code: https://ts.la/sofyan13379  #Hyundai didn't have much luck with their first two 3-row crossovers but for 2020 they are hoping to hit a home run with the all-new #Palisade. It is the largest SUV they have ever built and the interior is filled with new technology, premium materials, and lots of room for the growing American family. Add to it a unique exterior design and this new large SUV should be the home run that Hyundai needs.",437868,5007,197,0,1081
528,UClRt_zeLSgvUJCCuUBB7IrQ,U-4PyEG189g,Hyundai Kauai - Ensaio Portugal (2018) - Será este o suv da moda?,2018-09-01 11:14:53,"Subscrevam o nosso canal: https://goo.gl/trnWW1  Esta semana temos para teste o Hyundai Kauai, embora este suv já não seja novidade no nosso mercado, este destaca-se da concorrência pelo seu look arrojado e pelo seu preço bastante competitivo.  Se no que toca ao design o Kauai não agrada a todos, mas os seus 20mil euros de preço base, já fazem alegrar muitas carteiras e podem ser decisivos no momento de optar pelo modelo coreano.  Para conhecerem todos os pormenores deste pequeno suv, não percam o nosso ensaio ao Hyundai Kauai 1.0 T-GDI.  Subscrevam o nosso canal do Youtube: https://goo.gl/trnWW1  Sigam-nos no Facebook: https://www.facebook.com/motorspot.pt  Sigam-nos no Instagram: https://www.instagram.com/motorspotpt/  Apoiem-nos no Patreon: https://www.patreon.com/motorspot",8037,115,8,0,33
529,UC2MrtVb1dT4FhcbOlW736kA,1z0HmaDi8EM,2019 Hyundai Elantra Sport – Redline: First Look – 2019 Chicago Auto Show,2019-02-08 16:53:59,"Follow Redline on social channels: Instagram: https://www.instagram.com/redline_reviews Facebook: https://www.facebook.com/liketheredline  The #HyundaiElantra has always been a competent entry in the compact sedan segment. The current one has been around since 2016 so #Hyundai has given the #Elantra a pretty substantial exterior design tweak for 2019. A polarizing front end highlights these changes but on the #ElantraSport trim, a 201 HP turbo engine and 6-speed manual transmission continue to make it one of the more enticing options if you want a sporty economy car that feels more expensive than its price would suggest.",131407,1406,69,0,483
530,UCqTY1Dx5H9-Bwue8MpYqtEw,aHPi4r4eRnE,"Minardi V10 2-seater F1 vs Hyundai i30N TCR vs Hyundai i30 (2019, Melbourne Australia)",2019-03-16 05:26:26,MSS Security Ultimate Speed Comparison part of the Australian F1 Grand Prix 2019,17523,38,2,0,6
531,UCuxpxCCevIlF-k-K5YU8XPA,IivYztrT8hA,Here’s Why the New Hyundai Genesis is Better Than a BMW,2019-02-24 16:05:20,"Hyundai Genesis car review. Here’s Why the New Hyundai Genesis is Better Than a BMW, car review and car tour with Scotty Kilmer. Are Hyundais reliable? Car comparison, Hyundai vs BMW. Car show off contest winner Yad and his 2015 Hyundai Genesis 5.0 AWD. This 3 year old car has over 100,000 kilometers and has luxury features that rival BMW now. DIY car repair with Scotty Kimer, an auto mechanic for the last 51 years.  Check out Yad's YouTube Channel: https://www.youtube.com/user/321verykind  And remember, every Sunday 11 am CST, there will be a new car shown here on my channel. For a chance to have your car featured in a video on my channel, send a picture and description or short video to my email: scotty.mechanic@gmail.com and the best one for the week will be shown in a future episode on my channel.  ⬇️Scotty’s Top DIY Tools: 1. Bluetooth Scan Tool: http://amzn.to/2nfvmaD 2. Cheap Scan Tool: https://amzn.to/2D8Tvae 3. Professional Socket Set: http://amzn.to/2Bzmccg  4. Wrench Set: http://amzn.to/2kmBaOU 5. No Charging Required Car Jump Starter: https://amzn.to/2CthnUU  ⬇️Things used in this video: 1. John's Chevy Truck Footage 2. Common Sense 3. 4k Camera: https://amzn.to/2HkjavH 4. Camera Microphone: https://amzn.to/2Evn167 5. Camera Tripod: https://amzn.to/2Jwog8S 6. My computer for editing / uploading: https://amzn.to/2uUZ3lo 7. Video editing software: http://amzn.to/2jv5Fhf 8. Thumbnail software: http://amzn.to/2k7tz6C  🛠Check out the tools I use and highly recommend ► https://goo.gl/rwYt2y  🔥Scotty Shirts and Merch ► https://goo.gl/pTAeca  Subscribe and hit the notification bell! ► https://goo.gl/CFismN  Scotty on Social: Facebook ► https://www.facebook.com/scottymechanic/ Instagram ► https://www.instagram.com/scotty_the_mechanic/ Twitter ► https://twitter.com/Scottymechanic?lang=en  This is the people's automotive channel! The most honest and funniest car channel on YouTube. Never any sponsored content, just the truth about everything! Learn how to fix your car and how it works. Get a chance to show off your own car on Sundays. Or show off your own car mod on Wednesdays. Tool giveaways every Monday to help you with your own car projects. We have a new video every day! I've been an auto mechanic for the past 50 years and I'm here to share my knowledge with you.  ►Here's our weekly video schedule: Monday: Tool giveaway Tuesday: Auto repair video Wednesday: Viewers car mod show off Thursday: Viewer Car Question Video AND Live Car Q&A Friday: Auto repair video Saturday: Second Live Car Q&A Sunday: Viewers car show off  ►Second Daily Upload Every Afternoon of Live Car Q&A videos as well!  Scotty Kilmer is a participant in the Amazon Influencer Program. #scottycarrepair",154364,4670,332,0,1360
532,UCoGxkTVpFrUwpaEpnESBAAQ,UdSzoIMrklo,The Making. Hyundai Palisade with BTS Part 2,2019-02-22 01:30:02,,310779,47312,64,0,1477
533,UCZZhHUkSSMSO-MAM_eCo_Tw,T5a1XXLTXjE,2018 Hyundai H350 Review - Behind the Wheel,2017-12-21 05:49:52,A 14-seater minibus that can double up as an office space — the Hyundai H350 is the South Korean marque's answer to the Filipino's demand for a huge people-hauler. Caco takes it out for a spin to see if it's a worthy purchase for those that are looking for a transport that can carry even the kitchen sink.  Find out more about the Hyundai H350 2.5 A2 MT at https://goo.gl/WXgbSX  Visit our website at https://www.autodeal.com.ph  Facebook: https://www.facebook.com/AutoDealPH Twitter: https://twitter.com/AutoDealPH Instagram: https://www.instagram.com/autodealph LinkedIn: https://www.linkedin.com/company/autodeal-com-ph Google+: https://plus.google.com/+AutodealPh  Don't forget to subscribe for more AutoDeal car videos.,212616,1294,68,0,173
534,UC9OenXhhdygB6COKPGc436Q,ovhw6jqzofA,Hyundai SANTA FE First Review - Hyundai Is Back In Pakistan - Price Specs & Features🔥,2019-02-23 17:58:45,Today Is The First Ever Review Of Hyundai SANTA FE In Pakistan... Its The Complete Review AKA Walkaround And Overview Of Hyundai Santa FE... Hyundai Unveil This SUV In Pakistan's First Digital Showroom...  Price: The Price Starts From 16 Million To 18.5 Million Depending Upon The Features And Variant That You Opt For.....  Great Addition For Pakistani Automobile Industry! The Best Edition Of Its League And Kind!!!  If You Like This Video Then Kindly SUBSCRIBE To My Channel And Follow Me On Instagram That Is @thehamzamalikshow  Subscribe✌ Like👍 Comment👇 Share  For Brand Or Showroom Advertisement Call Us: mr.hamzanawaz@gmail.com  Aur Han Pakistani Bhaiyo Bhool Tou Nhi Gaye Na SUBSCRIBE Krna Abhi Karo Yar Wait Kis Chez Ka Kr Rahe Ho!!!  Thanks!!!,28726,388,57,0,174
535,UCOrq9kPbzUCCpFTsDyzC-kw,rxDmvepEyYk,Hyundai i30 Fastback N 2019 review – it's even better!,2019-03-12 00:38:26,"The Hyundai i30 Fastback N is a new body style of i30 N – the 202kW (271hp) hot hatch that competes with the Ford Focus ST and Volkswagen Golf GTI. The 2019 i30 Fastback N is a bit longer and has better weight balance – and to get some first impressions, Tom takes on some fast roads in the new Fastback.  What do you think of the new i30 N Fastback? Do you think it beats a Civic Type R for looks? Let me know all your thoughts in the comments.  Do us a favour and SUBSCRIBE and hit the notification bell! http://www.youtube.com/user/chasingcarsaustralia?sub_confirmation=1  Covers the exterior, interior, boot space, engine and driving of the Hyundai i30 Fastback N 2019 / 2019 i30 N.  READ our detailed Australian coverage of the 2019 Hyundai i30 Fastback N here: http://chasingcars.com.au",11495,227,12,0,78
536,UCRbP2fAbCBOMiaci7tz_sAA,kRemMkQ08ZM,Hyundai | Brilliant Moments | Atut Rishta – Inseparable Bond | Jasmeet Singh,2018-09-17 11:59:41,"It’s hard to let go of something you have grown up with, specially if it has meant a lifetime of happiness for the entire family.  See how a family relives the unforgettable moments of a long journey.  Visit www.brilliantmoments.in to watch and vote for your favourite Brilliant Moment and win exciting prizes! 1000 Lucky winners will win Rs. 250.00 vouchers.  For more updates  Subscribe: https://goo.gl/XsoGVO   Twitter: https://twitter.com/HyundaiIndia   Facebook: https://www.facebook.com/HyundaiIndia  Google+: https://plus.google.com/u/0/b/108160921162004930270/+hyundaiindia/about   Instagram: https://instagram.com/hyundaiindia/   LinkedIn: https://www.linkedin.com/company/hyundai-motor-india-ltd?trk=nav_account_sub_nav_company_admin",4828870,9949,664,0,391
537,UCx_eAZKDceT1yaY4bRo636A,Ozmzst3YVQY,Introduction | 2019 Elantra | Hyundai,2019-03-15 18:34:55,"Introducing the new 2019 Hyundai Elantra with all the latest tech and safety you deserve. The dependability you expect. And a stunning look you want to be seen in. Better drives us.  Learn more about the 2019 Hyundai Elantra here: https://bit.ly/2TNLa3z  SUBSCRIBE to Hyundai: https://hyundaius.co/2vH8pyd  About Hyundai:  Welcome to the official Hyundai YouTube channel. Subscribe to see our vehicle tours, walkarounds, commercials, how-to's and latest videos: https://hyundaius.co/2vH8pyd  Follow Hyundai: WEBSITE: https://hyundaius.co/2ANCpOR FACEBOOK: https://hyundaius.co/2Kvbk2h TWITTER: https://hyundaius.co/2Kwqd4E INSTAGRAM: https://hyundaius.co/2KDbh4C  Introduction | 2019 Elantra | Hyundai https://youtu.be/Ozmzst3YVQY  HyundaiUSA https://www.youtube.com/HyundaiUSA  #Hyundai #HyundaiElantra #Elantra",1205,36,2,0,10
538,UCdX83-MSxbJ94DHcOssR1VQ,GSRewrS7ExQ,My First Time Driving the Hyundai Genesis V8 ( 90 MPH WAS SO SMOOTH ) VLOG,2019-03-17 16:35:28,"Hey Y'all! A customer stopped by the used car store with his 2012 Hyundai Genesis V8. Of course I had to ask him for a test drive! Lets take this good  looking luxury car out for a spin on the country roads of South Carolina.   #HyundaiGenesis #CharlestonCarVideos #TestDrive  SUBSCRIBE - http://www.youtube.com/charlestoncarvideos  Facebook CCV -https://www.facebook.com/charlestoncarvideoshd/  Make sure to Like & Comment! Join the conversation with us.  Vehicles filmed at Dealerships are For Sale. Make sure to visit the dealerships website for detail info about each vehicle. If your watching a video thats older than 90 days you can expect that vehicle to most likely already being sold, unless its a new car.   FYI - Charleston Car Videos on YouTube Started in 2011. Back in 2008 is when I started filming cars as a car salesman to give people a better way to see a new or used vehicle. Over the years I ended up selling over 450 vehicles from doing videos. Today 1000's of vehicles have sold from people watching my car reviews in America.",244,23,1,0,9
539,UC8NUVyWPZhRVNtU67c86kEg,dUazXDDGms4,"HYUNDAI MOTORS INDIA recruitment 2019, CSIR CIMFR, CEL, IREL & more : #73 JOB UPDATE",2019-03-17 09:57:23,"ENGINEERING GURU ( MG 2.0 ) : 2nd channel : https://www.youtube.com/channel/UClb9zajGfW7LkI5Jm0k6oYg   IREL MT RECRUITMENT 2019 WITHOUT GATE : https://youtu.be/NKlQPzXPC_w  HYUNDAI RECRUITMENT APPLY NOW : https://career.hyundai.co.in/public/job-posting/26/public-relations-pr-factory  CSIR CIMFR 2019 official notification : http://cimfr.nic.in/upload_files/current_opportunity/1552647384_ADVT%20270319DC.pdf  CSIR CIMFR APPLY : http://pmeac.org/  IVRI NOTIFICATION & APPLICATION FORM : http://www.ivri.nic.in/Jobs/Assistant13032019.pdf   IVRI OFFICIAL WEBSITE : http://ivri.nic.in/  IITM OFFICIL SITE : https://www.tropmet.res.in/Careers  IITM ONLINE APPLICATION : https://www.tropmet.res.in/jobs_pdf/1552652880Instructions-and-link-for-online-application-form.pdf  IITM OFFICIAL NOTIFICATION : https://www.tropmet.res.in/jobs_pdf/15526527282019-MAQWS-Position-Adv.pdf  WBPDCL OFFICIAL NOTIFICATION : https://wbpdcl.co.in/irj/go/km/docs/documents/PDCL/FINAL/uploads/employment-notification/wbpdcl_Apprentice_2019_01.pdf  WBPDCL APPLY NOW : https://wbpdcl.co.in/irj/go/km/docs/documents/PDCL/FINAL/Pages/Emp_Notification.html#myanchor  CEL GET 2019 OFFICIAL NOTICE : http://www.celindia.co.in/drupal7/sites/default/files/Notice%20for%20recruitment%20of%20Graduate%20Engineers%20contract%20basis%20through%20GATE%282019%29.pdf  CEL GET 2019 APPLY : http://www.celindia.co.in/drupal7/?q=careers-view   OTHER IMPORTANT RECRUITMENTS LAST WEEK :   ONGC : https://youtu.be/TBWuqKpxU3U  AIR INDIA : https://youtu.be/PJRc1YrouZ8  BTSC JE : https://youtu.be/jkDFv-U_BJE   Like us on FB , instagram & twitter , ALL LINKS down HERE ==  Mujhe ummed h appko Mechanical Guru ka yeh episode pasand aaya hoga aur pasand aaye toh mere channel ko like , share aur subscribe jarrur karren kyuki m appk lia roj aisehi acchi videos le k aata rehta hu. Jai javan , jai kissan  Youtube: https://www.youtube.com/c/MechanicalGuru   Like us on fb : https://www.facebook.com/MECHANICALGURU   Like us on instagram : https://www.instagram.com/ankit.mechanicalguru   Like us on twitter : https://twitter.com/mechanical_guru  #TILAKLAGAKE       #JOBUPDATE #MECHANICALGURU",28318,2765,60,0,152
540,UCaw90UeD80AuH0ZJXL3yxHw,CvxCR87M8mQ,Hyundai Santa Fe 2019 2.2D (200 л.с.) 4WD AT Black&Brown 7 мест - видеообзор,2019-03-17 10:21:06,"Видеообзор Drom.ru: Новый Hyundai Santa Fe 2019 2.2D (200 л.с.) 4WD AT Black&Brown 7 мест  Характеристики, фотографии, цены: https://www.drom.ru/catalog/hyundai/santa_fe/g_2018_8532/  Хендэ Санта Фе 2019 2.2 дизель (200 л.с.) полный привод автоматическая коробка передач комплектация БлэкАндБраун 7 мест  Цена данного автомобиля на момент публикации видеообзора: 2 899 000 рублей.  Дополнительные опции: Цвет Phantom Black",829,,,0,2
541,UC2MrtVb1dT4FhcbOlW736kA,yZ06CvGlkCw,"""2019 Hyundai Santa Fe – """"Edgey"""" New Crossover""",2018-12-10 19:58:32,"""Follow Redline on social channels: Instagram: https://www.instagram.com/redline_reviews  Facebook: https://www.facebook.com/liketheredline Tesla referral code: https://ts.la/sofyan13379  The #Hyundai #SantaFe was facing a strange identity crisis from 2013-2018 with the 3-row """"Santa Fe"""" and the 2-row """"Santa Fe Sport"""". For 2019, Hyundai is simplifying things with the Santa Fe Sport becoming just the Santa Fe and the 3-row version becoming the Palisade in 2020. Now in its 4th generation, this new model gains an 8-speed transmission and updated 4-cylinder engines with much improved fuel economy. Hyundai also took a bit more of a risk with the exterior and interior design and the result is a crossover that stands out from the crowd and provides an interesting option if you want something that is a little bigger then a compact but not quite a midsize SUV.""",266615,2455,152,0,810
542,UCaw90UeD80AuH0ZJXL3yxHw,jbZBC8rpAAk,Hyundai Santa Fe 2019 2.4 (188 л.с.) 4WD AT Premier 5 мест - видеообзор,2019-03-17 11:06:07,"Видеообзор Drom.ru: Новый Hyundai Santa Fe 2019 2.4 (188 л.с.) 4WD AT Premier 5 мест   Характеристики, фотографии, цены: https://www.drom.ru/catalog/hyundai/santa_fe/g_2018_8532/  Хендэ Санта Фе 2019 2.4 (188 л.с.) полный привод автоматическая коробка передач комплектация Премьер 5 мест  Цена данного автомобиля на момент публикации видеообзора: 2 379 000 рублей.  Дополнительные опции: Цвет Phantom Black",1178,,,0,0
543,UCaw90UeD80AuH0ZJXL3yxHw,eixVNxpjp0A,Hyundai Tucson 2019 2.0 (150 л.с.) 4WD MT Family - видеообзор,2019-03-17 11:48:24,"Видеообзор Drom.ru: рестайлинговый Hyundai Tucson 2019 2.0 (150 л.с.) 4WD MT Family  Характеристики, фотографии, цены: http://www.drom.ru/catalog/hyundai/tucson/g_2015_3559/  Обновленный Хендэ Туссан 2019 2.0 (150 л.с.) полный привод механическая коробка передач комплектация Фэмэли  Цена данного автомобиля на момент публикации видеообзора: 1 634 000 рублей.  Дополнительные опции: Цвет Черный",902,,,0,1
544,UCzk_5J_8ddjUu1L1drlrF-Q,JIhtB-wCZuM,Hyundai Matrix 2005. Замена рейки. Почему не заводится. Родственники из Ангасяка💪,2019-03-17 16:09:41,"На заметку: - заказать гайки, прокладки, средний хомут на глушитель. - заказать два колечка на трубки, которые крепятся к новой рулевой рейке  Рулевая рейка Mando.",296,38,0,0,0
545,UCsiq8vuWW1NdGkaspTLfr0g,RzMgZaLzzd0,Totalcar Erőmérő: Tényleg erős a Hyundai szörnye? (i30 N Performance),2019-03-15 14:05:48,"A koreaiak Golf GTI-je, sőt, Golf R-je a Hyundai i30n Performance. Egy igazán mai modell az első tulajdonostól, aki kíváncsi, hogy mit tud a mérőpadon az autó. Megértjük, megmérjük.",73966,851,20,0,106
