,channel_id,video_id,title,date,description,viewcount,likecount,dislikecount,favoritecount,commentcount
2208,UCi6HwVzHyWckVJo9odSZTlg,RIEwp-Q1vgA,Renault Sport R.S. 01 INTERCEPTOR: a new rapid intervention force,2016-01-26 11:00:01,"The Renault Sport R.S. 01 slips on its Interceptor guise  A new rapid intervention force is in town, in the shape of the Renault Sport R.S. 01, with rally legend Jean Ragnotti at the wheel. Follow us! It promises to be a white-knuckle ride.    //   Renault Sport R.S. 01 enfile son costume Interceptor   Une nouvelle brigade d’intervention rapide arrive avec Renault Sport R.S. 01. Au volant le légendaire Jean Ragnotti. Suivez-nous ! Sensations fortes garanties.",2435409,9489,634,0,821
2209,UCfzRCFSR9_UolZ7MSC-u3NQ,lZ1zF-U0eTY,Yeni Renault Megane Reklam Filmi,2016-04-07 13:44:11,Unuttuğun ne varsa Yeni Renault Megane hatırlatmaya geliyor! #TutkularınaUyan,2373328,726,462,0,130
2210,UCjOl2AUblVmg2rA_cRgZkFg,Fzb6z6f0cbY,Peugeot 208 GTi vs Renault Clio 200 Vs Ford Fiesta ST | Top Gear | Series 20 | BBC,2014-02-09 21:00:01,"It's the Battle of the GTi's as Richard test drives the Peugeot 208 GTi, Renault Sport Clio 200, and Ford Fiesta ST. Who will be the king of the Hot Hatch?  Subscribe for more awesome Top Gear videos: http://www.youtube.com/subscription_center?add_user=Topgear  Top Gear YouTube channel: http://www.youtube.com/topgear TopGear.com website: http://www.topgear.com  Top Gear Facebook: http://www.facebook.com/topgear Top Gear Twitter: http://twitter.com/BBC_topgear  This is a channel from BBC Studios, who help fund new BBC programmes.",5621579,19264,1168,0,1752
2211,UCiW89UzUMgVDcZ47l8sfPBw,PIIwppHjG4w,"ACTION! Renault 5 Maxi Turbo: launch, flames & sound",2014-10-23 09:52:11,"Like me on Facebook: http://www.facebook.com/davide458italia. My Blog: http://www.davide458italia.blogspot.it. Full HD video 1080p. Description: I filmed this awesome Renault 5 Maxi Turbo by AP Motorsport in action. In the video you can see some details of the car, interior and exterior, listen to the start up of the engine, and watch some launches, acceleration and fly bys. I fitted my GoPro on board and next to the exhaust to take the pure sound, some flames and backfire. Many thanks to the Team of AP Motorsport. Stay tuned for Step 2.  Ho filmato questa splendida Renault 5 Maxi Turbo by AP Motorsport in azione. Nel video potete vedere alcuni dettagli dell'auto, interni ed esterni, ascoltare il sound del motore durante l'accensione e vedere delle partenze, accelerazioni e passaggi in velocità. Ho montato la Gopro a bordo dell'auto e di fianco allo scarico per registrare il sound e le fiammate nei ritorni. Mille grazie al Team AP Motorsport. State collegati per lo step 2!",2142407,6365,337,0,470
2212,UCsD9nSAjE6uq1EPYlCORS9w,PalBpWh8nI8,Fiat Uno Turbo vs Renault 5 Gt Turbo: LE BARE! - Davide Cironi Drive Experience (SUBS),2014-12-03 09:38:55,"Le bare anni '80 vanno elaborate, altrimenti noi maschi non siamo contenti. Non è un confronto, non ci sono schede tecniche, è un test tutto sbagliato, ma ci sono 500 cv da frustare! http://www.driveexperience.it/shop/  SCHEDE TECNICHE:  Fiat Uno Turbo: -Motore 1.4cc -Bielle acciaio H rovesciato -Pistoni stampati -Testata lavorata nei condotti -Valvole in nimonic maggiorate sia di aspirazione che di scarico -Albero a camme lavorato -Collettori scarico in acciaio -Marmitta in acciaio -Turbina turbonetics t3t4 su cuscinetti -Intercooler maggiorato -Pompa benzina maggiorata -Iniettori rc 550cc -Elettronica efy euro 1 Morra Elettronica -Cambio punto gt -Assetto rigido -Impianto frenante maggiorato -240cv a 1.7bar -In configurazione non stradale con intercooler maggiorato e con farfalla da 60mm a 1.9 bar sviluppa 285cv   Renault 5 Gt Turbo: -Motore kit Protoxide -Albero motore tutto in acciaio inox -Bielle in acciaio speciale ad H rovesciata -pistoni forgiati con riporto di graffittatura USA -fasce rinforzate con materiale speciale -cilindri in acciaio inox USA -guarnizione testa ad incasso rinforzata -valvole,molle e piattelli in acciaio e Nimonic -albero a camme in acciaio speciale -testata elaborata -collettore di aspirazione maggiorato e lucidato all'interno -volano super leggero in acciaio -frizione da competizione in rame dedicata -turbocompressore TIAL -intercooler maggiorato interamente in alluminio lucidato -collettore di scarico in acciaio inox -scarico diretto da 60 -terminale in acciaio inox dedicato Protoxide -wastegate TIAL -valvola pop-off TIAL -regolatore pressione benzina -pompa benzina maggiorata -radiatore olio in alluminio -radiatore acqua maggiorato con convogliatore in alluminio -manicotteria in acciaio inox lucidato -Protossido D'Azoto specifico con centralina dedicata -Launch control -Accensione capacitativa MSD Ignition -ritardatore Malloy -cavi candela e calotta specifici -assetto Koni -pompa freni maggiorata -dischi baffati Brembo -tubi in treccia d'acciaio aereonautici -strumenti aggiuntivi per i gas di scarico,temperatura acqua e olio e pressione del turbo -Air fuel di precisione -overboost nell'abitacolo -225 cv a 1.2 bar a 6.000 giri / Con Nos: 1.4 a 6000 giri 317 cv",2107833,10802,809,0,1143
2213,UCjWs7BxyjO5SLqevxSmp4vQ,mnwVTklbCeM,Renault Kwid AMT | First Drive | Autocar India,2016-11-12 07:23:48,"The popular Kwid now gets the convenience of AMT. We take it for a spin on Navi Mumbai's roads to see what it brings to the table.  SUBSCRIBE to Autocar India for hottest automotive news and the most comprehensive reviews ► http://bit.ly/AutocarInd  Autocar India is your one stop source for test drive reviews & comparison test of every new car released in India. We also offer a great mix of other automotive content including podcasts, motor show reports, travelogues and other special features.  Visit http://www.autocarindia.com for the latest news & happenings from the auto world. Facebook: http://www.facebook.com/autocarindiamag Twitter: http://www.twitter.com/autocarindiamag G+: https://plus.google.com/+autocarindia1",2074213,6465,923,0,286
2214,UCbAgNEz5HXtah5arpIs0GBQ,NZida6hy_f8,Discover the New Renault ZOE,2014-10-23 08:24:08,"""Title: All Is Calm Artist: Whinnie Williams  Song: That's Entertainment Director: Carl Rinsch  ZOE integrates the most advanced electric technology. More than 60 patents have been filed under design, innovations in service autonomy, ease of use and connectivity.  ZOE is fitted with a """"Range Optimizer"""" system which enhances the battery life, whatever the driving conditions. As a vehicles thermal speed, altitude, your driving style, the use of heating or air conditioning, all have an influence on the battery range. On a suburban route, you can generally achieve around 100km during the winter season and 150km in the summer. To recharge ZOE’s battery, simply plug it in - the charger chameleon adapts to the available power (between minimum power of 3kW and 43kW of maximum power). Call a friend? Meet in town? Check your emails because you are late? You can do anything with the Renault R-Link, touch screen integrated multimedia. And besides that, it's easy!""",2045994,779,511,0,151
2215,UCsY8ohF0nERaW1udzTnyAwg,K1rKaLNBekI,Renault Twizy 2017 Baba Oğul Test,2017-12-30 06:50:56,"...  Renault Twizy 2017 Baba Oğul Test videosu ile karşınızdayız. Renault Nissan Mitsubishi Grubu’nda faaliyet gösteren Fransız Renault markasının yüzde 100 elektrikli aracı Twizy, 17 HP güç ve 57 Nm tork üreten elektrikli motor ve lityum iyon pillere sahip. Motosiklet ruhsatlı Twizy, 2338 mm uzunluğa, 1381 mm genişliğe, 1454 mm yüksekliğe ve 1686 mm dingil mesafesine sahip. İki kişinin, tıpkı motosikletlerdeki gibi arka arkaya oturduğu Twizy’de dört adet 13 inç’lik tekerlek ve direksiyon simidi bulunuyor. Radyo ve klimanın yer almadığı araçta 31 litrelik bir bagajın yanı sıra biri 3.5, diğeri ise 5 litrelik iki adet kapaklı torpidoya yer verilmiş. Renault Twizy’nin koltuk altlarında yer alan bataryası, 3 metrelik bir kablo yardımıyla ev tipi prizden 3 buçuk saatte dolduruluyor. Aracın tam dolu pillerle menzili ise 70-80 km. 1 ileri otomatik şanzımanla kumanda edilen Twizy’de sadece sürücü hava yastığı bulunuyor. Kapıları yukarıya doğru açılan aracın maksimum hızı 80 km/s, 0-45 km/s hızlanma süresi ise 6.1 saniye. Twizy’nin boş ağırlığı 474 kg, akü kapasitesi ise 6.1 kW/s. Kullanımda sıfır salıma sahip Renault Twizy’nin elektrikli motoru, arka koltuğun altına yerleştirilmiş. Renault ZOE gibi tamamen elektrikli bir araç olan Twizy’nin 2017 fiyatı 46.900 TL. Piller bu fiyata dahil.   Dünyada ilk kez, otomobil editörü bir baba (Emre Anamur), çekimlere oğlu 3 yaş 3 aylıkken başlayarak (Selim Anamur, Ocak 2018'de 5 yaşında olacak) otomobil test videoları çekip yayınlıyor. Bu eğlenceli ama aynı zaman da bilgi dolu videoları ilgiyle izlemenizi diler, izledikten sonra beğenmenizi, yorumlamanızı ve kanalımıza abone olmanızı rica ederiz. Böylece kanalımız büyüyecek, daha fazla kişiye ulaşacaktır.  Her 3 günde 1 yeni video yayınladığımızı hatırlatır, yeni videolarımızdan haberdar olmanız için, kanalımıza abone olduktan sonra bildirimleri açmanızı önemle rica ederiz.  Ayrıca aşağıdaki sosyal medya hesaplarımızı takip ederseniz seviniriz.  Anamur Medya için:  https://www.facebook.com/anamurmedya/  https://twitter.com/anamurmedya2016  https://www.instagram.com/anamurmedya/  Emre Anamur için:  https://twitter.com/emre_anamur  https://www.instagram.com/emreanamur  En çok izlenen videolarımız: Mercedes-Benz SLC 180 Baba Oğul Test - https://youtu.be/_bDybAFu8WM  Fiat Egea Hatchback 2017 Baba Oğul Test - https://youtu.be/tzHdSeMBomU  BMW 5 Serisi Uzaktan Kumandalı Park - https://youtu.be/pRevD9_GZa4  Opel Astra Hatchback 2017 Baba Oğul Test - https://youtu.be/dWo4_x8wJrM  Renault Clio Sport Tourer 2017 Baba Oğul Test - https://youtu.be/V568JGfo-tU  Renault Scenic II 1.6 Otomatik 2005 Baba Oğul Test - https://youtu.be/hr2pISbp0YY  Toyota C-HR 2017 Baba Oğul Test - https://youtu.be/-l3bOEpsfC0  Renault Talisman Otomatik Park Baba Oğul Test - https://youtu.be/tP7Dtcuy42U   BMW X5 Plug-in-Hybrid 2017 Baba Oğul Test - https://youtu.be/-f2vTbMQW_Y  Volkswagen Tiguan 2016 Baba Oğul Test - https://youtu.be/PccEcsYK64U  Land Rover Discovery 2017 Baba Oğul Test - https://youtu.be/Fo1N-M7upkw  BMW i3 2017 Baba Oğul Test - https://youtu.be/41RwUWYoog4   ...",1975082,6506,1815,0,1729
2216,UCNBbCOuAN1NZAuj0vPe_MkA,Xz2z1LXbxzE,Living With A Renault Twizy: What It's REALLY Like,2015-07-29 21:11:19,"CLICK HERE TO DOWNLOAD THE CAR THROTTLE MOBILE APP! http://bit.ly/CTAPPDOWNLOAD  Driving in the city is usually boring as hell. But when you're behind the wheel of a Renault Twizy, everything changes for the better. Here's how... Subscribe to Car Throttle: http://bit.ly/CTSubscribe  Follow Alex on Twitter: http://www.twitter.com/autoalex Follow Alex on Instagram: http://www.instagram.com/autoalex  ----- Follow Car Throttle -----  Subscribe to Car Throttle: http://bit.ly/CTSubscribe  On our website: http://www.carthrottle.com On Facebook: http://www.facebook.com/carthrottle On Twitter: http://www.twitter.com/carthrottle  ----- Music by -----  Tom Kent: http://www.tomkentmusic.co.uk YouTube: http://youtube.com/tomkentmusic",1882347,28097,618,0,2213
2217,UCjOl2AUblVmg2rA_cRgZkFg,jwAasSkZ7pA,Renault Twingo road test - Top Gear - BBC,2010-05-21 19:48:26,"Having received another letter from a disgruntled viewer, Jeremy Clarkson heads to Belfast to conduct a very 'thorough' road test of the Renault Twingo. Sadly, the test is more rough than it is thorough for former EastEnder Ross Kemp who inexplicably finds himself in the boot of the Renault! Go to http://www.youtube.com/TopGear to see a full list of all high quality videos available on the Top Gear YouTube channel and don't forget to visit http://www.topgear.com for all the latest news and car reviews.",1877642,7849,426,0,695
2218,UCa6xsp7d4s-NgpPUGc57ZGA,qBDyeWofcLY,Fifth Gear - Renault Modus v Volvo 940 Crash Test,2008-01-18 22:33:43,"Where are you better off in a head-on crash? A modern-day 5* Euro NCAP car, or an old banger that's built like a tank?",1857937,2452,954,0,1407
2219,UCjWs7BxyjO5SLqevxSmp4vQ,hdjUVSQ1zR4,Renault Kwid | First Drive | Autocar India,2015-09-11 12:14:52,"Meet the Kwid, the French carmaker’s ambitious attempt at tackling the low-price, high volume base of the market that’s dominated by Maruti. Renuka Kirpalani gets you the details from Goa.  Autocar India is your one stop source for test drive reviews & comparison test of every new car released in India. We also offer a great mix of other automotive content including podcasts, motor show reports, travelogues and other special features.  Visit http://www.autocarindia.com for the latest news & happenings from the auto world. Facebook: http://www.facebook.com/autocarindiamag Twitter: http://www.twitter.com/autocarindiamag G+: https://plus.google.com/+autocarindia1",1810951,3789,492,0,471
2220,UCZHxCShu3eQwMOdWi9M_lsQ,ZW-cDjPowpU,Disfrutá del parador Renault UFO Point,2019-01-09 15:43:04,"¡Todo lo que querés hacer en verano, encontralo en un solo lugar! Vení a Pinamar y descubrí todas las actividades que Renault tiene preparadas para vos! #RenaultUfoPoint",1785407,11,6,0,0
2221,UCHx9Jg4ebylDWW_I3wkH_AA,y2iBbwocYZw,Renault F1 Engine,2007-01-28 15:28:04,Formula-1 Renault Engine burning out,1772940,2905,92,0,638
2222,UCrVNGRw7QCtmAWtg2t7hrjg,GjV28ofQZvE,Doğan Kabak | Renault 12  Toros vs Jeep | Hangisi Dağın Zirvesine Çıkabilecek?,2018-02-04 09:49:42,"Arkadaşlar merhaba. Bu videoda eskilerden Renault 12, Jeep'e meydan okuyor. Hankook kış lastikleri takılı Renault 12, yazlık lastikli Jeep'in çıkabildiği karlı bir dağın zirvesine sizce çıkabilir mi? İzleyelim, görelim. Videoyu beğenmeyi unutmayın, iyi seyirler...  Abone Olun; https://goo.gl/QUq1Lt Instagram: https://goo.gl/eFKPja Twitter: https://goo.gl/hDMmX5 Facebook: https://goo.gl/UpVYg5  AHMET KURAL ile Maserati Levante Kullandık: https://goo.gl/M7Nx5q ÜMİT ERDİM'Lİ NISSAN GTR R35 Sürüş İzlenimi: https://goo.gl/eH8kZ5 Ümit Erdim ile İddia  Volvo S90 ile Gaza, Frene, Direksiyona Dokunmadan Köprüyü Geçmek: https://goo.gl/2oy4re Range Rover Velar Arazi Sürüşü: https://goo.gl/kZszVJ Yeni Range Rover Velar - İlk Sürüş: https://goo.gl/7GPr8Y BMW 730 Li - Sürüş: https://goo.gl/SyoXfd 3 milyon TL'lik 610 Beygir Gücündeki Lamborghini Huracan ile Gazladık! : https://goo.gl/nWi9LQ 2 Milyon TL'lik Otomobil Honda NSX ile Pistte Gazladık: https://goo.gl/PUw9vT Yeni BMW 5 Serisi - G30 530d İlk Sürüş: https://goo.gl/2VW9HA Geyik Testi: https://goo.gl/pRgZVb Seviyorum Bu Hayatı: https://goo.gl/yMpVAa İlk Sürüş: https://goo.gl/6tSP56",1670264,24937,1871,0,6289
2223,UCUhFaUpnq31m6TNX2VKVSVA,RMwiOf6hD8s,"i30N vs Type-R vs Megane RS vs Cupra R vs 308 GTi - DRAG RACE, ROLLING RACE, BRAKE TEST & REVIEW!",2018-09-01 08:00:22,"Check out our Instagram Story Highlights to see our exclusive horn comparison video – http://www.instagram.com/carwowcars  For our latest drag race, we’ve pulled together five of the latest & greatest front-wheel-drive hot hatches! On paper, these cars have what it takes to compete with each other, whether it be the all-new Renaultsport Megane RS, or the Hyundai i30N... But how will they perform once they hit the track?   There’s only one way to find out… Let’s race!   Instagram – http://www.instagram.com/carwowcars  Facebook – http://www.facebook.com/carwowuk/  Twitter – http://www.twitter.com/carwowuk  Refer A Friend – https://www.carwow.co.uk/share  Awkward haggling is a thing of the past with carwow. Choose your perfect car with our configurator tool and let the country’s best dealers compete over you. Compare the five best offers by price, location and dealer ratings and choose the one that’s right for you – no hassle, no haggling, just a great deal.   Visit our site to save money on your new car – http://bit.ly/carwow-UK   Oder auch in Deutschland Geld beim Autokauf sparen – http://bit.ly/carwow-DE",1625746,19703,912,0,3014
2224,UCZHxCShu3eQwMOdWi9M_lsQ,sbeCCVgZ0Ss,Nuevo Renault Master. Todo el power para tu negocio.,2013-06-18 19:43:18,"El nuevo Renault Master ofrece un montón de ventajas pensadas específicamente para tu negocio. Tanto que, de hecho, podés convertirte en el Master of Pymes.  A subir el volumen y sacudir la cabeza. Nuevo Renault Master. Todo el power para tu negocio.",1496618,1058,42,0,233
2225,UCGBIIPnw0AYM3BFsmTsjeAw,Ee6J73Vk0_k,FIAT TORO X RENAULT DUSTER OROCH X GM MONTANA - VOLTA RÁPIDA COM RUBENS BARRICHELLO #64 | ACELERADOS,2016-04-18 22:02:15,"Salve, Acelerados! A voz do povo é a voz de Deus. Vocês pediram picapes no Acelerados, então estão aqui as mais importantes do mercado, cada uma de uma categoria, Fiat Toro, Renault Duster Oroch e Chevrolet Montana. E aí, quem leva?  Você também é Acelerado? Então vem com a gente:  LOJA ACELERADOS: http://bit.ly/1OYO34H YOUTUBE: https://www.youtube.com/acelerados/ FACEBOOK: https://www.facebook.com/aceleradostv/ TWITTER: https://twitter.com/aceleradostv/ INSTAGRAM: @acelerados  Acelerados é o canal para quem ama carros, tem gasolina e adrenalina nas veias. Rubens Barrichello, Cassio Cortes e Gerson Campos aceleram superesportivos, clássicos do passado e as últimas novidades do mercado automotivo, trazendo sempre velocidade, emoção e informação sobre quatro rodas.",1490872,26328,1838,0,3045
2226,UCfzRCFSR9_UolZ7MSC-u3NQ,Bu5Vg2qO2mE,"Renault, Hayat Kadar Beklenmedik",2017-04-19 21:20:45,#yenidenbak,1468433,3002,2599,0,195
2227,UC63IXtgsbbHTLD6XW8fewgw,o0Inp1Ia9no,"Sincronización Motor Nissan Platina, Aprio - Renault Clío, Kangoo y Sandero",2011-04-20 05:47:19,"Consulta la ficha técnica en http://tumotor.mx/2011/04/video-1-sincronizacion-motor-k4m-platina-kangoo-y-sandero/  Pasos para la sincronización del motor K4M, 1.6 lts, 16 val. DOHC Distribición del motor que tienen los autos Nissan Platina, Aprio. Renault Clío, Kangoo y Sandero.  1. DIAGNÓSTICO 2. TOLERANCIAS 3. ESPECIFICACIONES 4. SINCRONIZACION",1434579,4139,367,0,191
2228,UCbAgNEz5HXtah5arpIs0GBQ,zK79J44ijMw,The Quick Charge Electric Car - Renault ZOE,2013-12-24 11:34:44,"With its simple and fast charging process, the all electric super mini Renault Zoe is one of the best electric cars on the market.   Connecting to a rapid charge unit means you can charge the car to 80% capacity in just 30 minutes. Now that is fast!  Book your test drive here:  http://drive.renault.co.uk/?forcemodel=ZOE?ORIGIN=social&CAMPAIGN=youtube_functional&utm_medium=social&utm_source=youtube&utm_campaign=functional&utm_content=zoe  Find out more about Renault in the UK on our website: http://www.renault.co.uk  Follow us on Twitter: https://www.twitter.com/renaultuk  Check out our Facebook page and join the conversation: https://www.facebook.com/renaultuk",1420300,68,21,0,14
2229,UCD45rQwSppR_h94GNYchZBg,1_4x47GtRTE,Renault Talisman 1.6 dCi 160 EDC Test Sürüşü - Review (English subtitled),2015-12-01 15:29:25,Renault'nun en yeni modeli olan orta sınıf temsilcisi Talisman'ı Floransa'da test ettim. Yeni 160 HP güçlü 1.6 dCi dizel motorlu ve EDC otomatik şanzımanlı Renault Talisman'ın ilk testini kaçırmayın... I reviewed the brand new Renault Talisman in Florence with the new 1.6 dCi diesel engine which develops 160 HP and EDC automatic gearbox...  Carviser Mobil Uygulamamızı indirin... IOS için --- http://bit.ly/CarviserAppIOS Android için --- http://bit.ly/CarviserAppAndroid  Carviser'a abone olun... http://bit.ly/carviser Instagram hesabımızı takip edin... http://bit.ly/CarviserInstagram Facebook hesabımızı takip edin... http://bit.ly/CarviserFacebook,1397811,6891,433,0,1309
2230,UC6o339IxpafO-t4sfiG6zww,Ad14A_MYyyg,"Renault Trezor Concept - Driving, Overview, Unique Features & Loading Into a Truck!",2017-05-29 11:20:52,During the 2017 Concorso d'Eleganza Villa d'Este I have filmed one of the coolest Concept cars I have ever seen; the Renault Trezor Concept. This all-electric car looks absolutely amazing if you ask me! Video includes some detailed shots of it as well as the car driving around and then being loaded on a truck! Enjoy!  Follow me also on: - Facebook: http://www.fb.com/NM2255 - Google+: http://plus.google.com/+NM2255 - Twitter: http://Twitter.com/NM2255 - 2nd Car Channel: http://www.YouTube.com/NickCarVideos,1356606,7866,748,0,545
2231,UCKqGfcDbnIDPWTxZ-k-dg3g,QmoIEMMuhoQ,"Salon.Renault.ma, venez découvrir les offres de l’Auto Expo 2018",2018-04-17 07:41:59,"Salon.Renault.ma, venez découvrir les offres de l’Auto Expo 2018",1328623,2627,1756,0,132
2232,UCaw90UeD80AuH0ZJXL3yxHw,RifIoVHcWak,Сравнительный тест-драйв Renault Duster Lada 4x4 Urban,2016-01-18 06:04:23,Подробности тест-драйва: http://info.drom.ru/surveys/38708/,1314397,,,0,
2233,UCMV41gD04aZot3TmN0PFHsQ,DKL4X0PZz7M,First Aid Kit - My Silver Lining (Video),2014-05-13 07:00:01,"“My Silver Lining” from First Aid Kit’s new album STAY GOLD – available now. First Aid Kit Store: http://smarturl.it/FAK_StayGoldStore iTunes: http://smarturl.it/FAK_StayGold Amazon: http://smarturl.it/FAK_StayGoldAMZ Stream on Spotify: http://smarturl.it/FAK_StayGoldSp   Follow First Aid Kit:  http://www.thisisfirstaidkit.com/ http://www.facebook.com/firstaidkitofficial http://twitter.com/FirstAidKitBand  http://instagram.com/firstaidkit/   Director: Elliott Sellers Producer: Courtney Davies Exec Producer: Danielle Hinde Production Company: Doomsday Entertainment Director of Photography: Charlie Balch Production Designer: Tyler Jensen Editor: Elliott Sellers SFX: Elliott Sellers Stylist: Miss KK Hair: Candice Birns Makeup: Georgina Hamed  (C) 2014 Jagadamba, under exclusive license to Columbia Records, a Division of Sony Music Entertainment",26924938,188910,3957,0,5927
2234,UCgAzLzRqbhv6Ipcf5_VuoMQ,uv37yxc51bE,Renaud - Toujours debout (Clip officiel),2016-02-26 10:54:44,Renaud - Nouvel album disponible: https://renaud.lnk.to/EditionCollectorDeluxeAY  - Inscrivez-vous à la newsletter officielle de Renaud : http://www.renaud-lesite.fr/ https://www.facebook.com/RenaudOfficiel,15426854,81468,6967,0,10811
2235,UCgAzLzRqbhv6Ipcf5_VuoMQ,_YqzuE-5RE8,Renaud - Mistral gagnant (Clip officiel),2016-03-16 15:59:15,Renaud - Nouvel album disponible: http://smarturl.it/nouvelalbumrenaud - Inscrivez-vous à la newsletter officielle de Renaud : http://www.renaud-lesite.fr/ https://www.facebook.com/RenaudOfficiel,8808691,38504,2036,0,1797
2236,UCvYI7HB4z9WjJ-s5zA6WaGg,C8U3vpY1miw,Renault CAPTUR - India's most stylish SUV,2017-12-06 12:59:55,The #RenaultCAPTUR comes with state-of-the-art technology features to create an experience that truly captures your senses.,7959298,8952,6592,0,
2237,UCjOl2AUblVmg2rA_cRgZkFg,EGUZJVY-sHo,Richard drives a F1 car round Silverstone - Top Gear - BBC,2008-11-08 01:55:20,Click here for HQ version https://www.youtube.com/watch?v=kUhB0JKjJrQ&list=UUjOl2AUblVmg2rA_cRgZkFg Richard takes the Renault R25 Formula 1 car for a spin round the legendary Silverstone track. Can he steel his nerves to complete 2 laps without destroying the very expensive vehicle?  Subscribe for more awesome Top Gear videos: http://www.youtube.com/subscription_center?add_user=Topgear  Top Gear YouTube channel: http://www.youtube.com/topgear TopGear.com website: http://www.topgear.com  Top Gear Facebook: http://www.facebook.com/topgear Top Gear Twitter: http://twitter.com/BBC_topgear  This is a channel from BBC Worldwide who help fund new BBC programmes.,7229600,37418,750,0,4530
2238,UCjOl2AUblVmg2rA_cRgZkFg,6eoUutOsZoQ,Renault Espace Convertible Challenge - Top Gear - BBC,2009-01-10 02:14:37,"May, Hammond and Clarkson attempt to build a Renault Espace Convertible capable of driving at high speed, through safari parks, and - most challenging of all - a carwash. Expect fires and destruction throughout!   Subscribe for more awesome Top Gear videos: http://www.youtube.com/subscription_center?add_user=Topgear  Top Gear YouTube channel: http://www.youtube.com/topgear TopGear.com website: http://www.topgear.com  Top Gear Facebook: http://www.facebook.com/topgear Top Gear Twitter: http://twitter.com/BBC_topgear  This is a channel from BBC Worldwide who help fund new BBC programmes.",6341346,33835,712,0,2888
2239,UCjOl2AUblVmg2rA_cRgZkFg,Fzb6z6f0cbY,Peugeot 208 GTi vs Renault Clio 200 Vs Ford Fiesta ST | Top Gear | Series 20 | BBC,2014-02-09 21:00:01,"It's the Battle of the GTi's as Richard test drives the Peugeot 208 GTi, Renault Sport Clio 200, and Ford Fiesta ST. Who will be the king of the Hot Hatch?  Subscribe for more awesome Top Gear videos: http://www.youtube.com/subscription_center?add_user=Topgear  Top Gear YouTube channel: http://www.youtube.com/topgear TopGear.com website: http://www.topgear.com  Top Gear Facebook: http://www.facebook.com/topgear Top Gear Twitter: http://twitter.com/BBC_topgear  This is a channel from BBC Studios, who help fund new BBC programmes.",5605606,19179,1162,0,1724
2240,UCXoBDsK4B75au2YTC1aLVpg,8HfJcuIG47o,AdBuster - Renault Megane Destroy!,2013-06-24 16:44:48,"FAQ:   1. Dlaczego nie oddałeś go potrzebującej rodzinie, bydlaku?!  - bo samochód nie nadawał się do dalszego użytkowania. Wszystko było przerdzewiałe na wylot, a usterki nie do naprawienia. Lewarek wbijał się w podłogę.  2. Jakich uszkodzeń doznał samochód podczas distroju?  - niewielkich. Poszły 3 szyby, lusterko i wewnętrzna lampka. Prawy tylny klosz pękł przy uderzeniu w ścianę (stłuczka parkingowa). Poza tym parę wgniotów i urwana osłona silnika.  3. Czemu tak słabo go zdemolowałeś? Ja bym zrobił to tak: bla bla...  - bo jeszcze trzeba było dojechać nim przez miasto na skup złomu. Mógłbym na lawecie, ale KOSZTA  4. Co to za muzyczka w tle?   - autorstwa Kevina McLeod'a, pod licencją Creative Commons  5. Co to za chujowy filmik, miałeś robić konfrontacje! @#$%^  - bo od czasu do czasu lubię coś rozwalić i wrzucić to na YT.  6. Dodaj mnie do znajomych, plox.  - najpierw musimy wypić razem browara.   Tymczasem możesz zalajkowacz mnie na moim fanpejdżu: http://www.facebook.com/adbuster  Pozdro!",5205032,69556,3780,0,8433
2241,UCXmf6Vpfns0RQxoXt8TAfmw,NHD4XghZteM,Renault y Thule unieron tus pasiones en un solo lugar.,2018-03-21 15:14:36,"Para que tu Renault te acompañe siempre a vivir tus pasiones hemos creado la línea de Accesorios Thule, que podrás encontrar en nuestros concesionarios autorizados Renault a nivel nacional. Elige el tuyo y no pares de soñar. Conoce más información aquí: https://bit.ly/2J6BiN6",4639114,19,9,0,0
2242,UCvYI7HB4z9WjJ-s5zA6WaGg,htHPpNd6H0U,Renault KWID  – India’s New Favourite Car,2016-07-01 11:33:58,"Zipping around city traffic or roaring down the highway, #RenaultKWID is the ideal car for you.",4621870,2613,1637,0,256
2243,UCvYI7HB4z9WjJ-s5zA6WaGg,eiUQaXl7JFU,Renault KWID 1.0L - Bookings Open,2016-08-22 13:21:02,Bookings are now open for the @RenaultIndia #KWID1Litre. Get ready to #LiveForMore! Know more: http://bit.ly/2baUjw7.,4176732,1870,1290,0,195
2244,UCkpH6X96XjzWTEQFht2WNZQ,bzvlodkCAxg,"Renault LIMITED | protagonizado por Jonathan Kanda, Coreógrafo | Renault España",2018-11-07 09:36:34,"Renault LIMITED está inspirado en personas que diseñan nuevos límites para su vida. Jonathan Kanda es uno de ellos. Jonathan es un joven bailarín belga que no dejó que su físico le impidiera alcanzar su sueño. Porque se atrevió a diseñar nuevos límites, ahora vive la vida que siempre ha soñado como coreógrafo.  En este nuevo vídeo se muestran habilidades de personas desconocidas para ir más allá de sus propios límites, como lo hace Renault. En Renault se encuentran conceptos de ingeniería innovadores que crean un diseño sensual, cálido, llamativo, emotivo y funcional. Todo lo que hacemos lo enfocamos a comprender y cubrir tus necesidades. Esperamos que encuentres algo aquí para inspirarte.  Otros talentos también han roto los estereotipos y los límites. No te pierdas sus historias en: http://www.diseñanuevoslimites.es  Síguenos en nuestras redes sociales: https://www.facebook.com/renaultespan... https://www.instagram.com/renault_esp/",3811003,1800,2378,0,242
