,id_user,screename_user,name_user,user_description,verified_account,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,account_date_creation,user_geo_enabled,user_location,tweet_geo,tweet_coordinates,tweet_place,tweet_contributors,tweet_id,tweet_url,tweet_text,tweet_date_creation,tweet_retweet_count,tweet_hashtags,tweet_mentions,tweet_reply_to_user_name,tweet_reply_to_user_id,tweet_reply_to_tweet_id,retweet_status,tweet_lang
14,115557371,enribrz,Enriquez-Ruiz,Explorando 👀,False,345,1904,27994,47166,2010-02-19 02:34:59,True,"Veracruz, México",,,,,1105185632245157888,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:16:02,123,,spectatorindex,,,,False,in
15,396864261,dario12921305,dario ricci,"Appassionato di filosofia,tennis,calcio,musica,cinema e politica.",False,572,1720,25873,38995,2011-10-23 21:49:16,True,Roma,,,,,1105185579292155904,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:15:50,123,,spectatorindex,,,,False,in
16,2881760260,PKWnotOfficial,PKW - Nie Oficjalnie,Czasem na poważnie a częściej prześmiewczo. #Łelkam #Evrybady Śledzę z wzajemnością.,False,2409,3029,7627,8827,2014-11-17 21:29:21,False,"Warsaw, Poland",,,,,1105185577513742336,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:15:49,123,,spectatorindex,,,,False,in
17,2851969948,antoinegeryes,أنطوان جريس,,False,14,137,484,83,2014-10-30 19:24:50,True,,,,,,1105185548950429696,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:15:42,123,,spectatorindex,,,,False,in
18,252029901,alihasjibrin,A Gentleman🇳🇬,A very humble and quiet gentleman.Proudmogese 🍽.ActionMan🍖 .♑ #MUFC  #Nationalist💪,False,1134,1133,5023,2619,2011-02-14 10:20:10,False,"Kano/Abia, Nigeria",,,,,1105185543141425153,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:15:41,123,,spectatorindex,,,,False,in
19,59597727,MR_Ndilula_,🃏,Views Are My Own.,False,7983,1181,3753,382919,2009-07-23 21:42:12,True,"Windhoek , Namibia ",,,,,1106133696694890497,,@SebbyJnr_Ndongi Hyundai i10,2019-03-14 10:03:18,0,,SebbyJnr_Ndongi,SebbyJnr_Ndongi,420357891.0,1.1061335763603128e+18,False,in
20,1901428154,Rsheikhlar,Rydan (Ph.D.),Banker,False,19,285,953,966,2013-09-24 18:51:11,False,Yemen,,,,,1105185509175934977,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:15:33,123,,spectatorindex,,,,False,in
21,14562671,viborc,Vibor Cipan,"🇭🇷 CEO of @PointJupiter; I enjoy #ux, #dev, #osint, #ai, #tech, #meteo, #agtech & the great #outdoors. Formerly @microsoft. RT, likes & follows ≠ endorsment.",True,4611,2134,2182,6216,2008-04-27 23:02:58,True,"Zagreb, Croatia; EU",,,,,1105185488850300929,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:15:28,123,,spectatorindex,,,,False,in
22,2999728108,RvrheadHyundai,Riverhead Hyundai,Head east to pay the least at Riverhead Hyundai! The best place in Riverhead to find a Hyundai. Visit our Facebook! https://t.co/FXjN7Mtt8K,False,57,153,9,996,2015-01-26 14:17:53,False,"Riverhead, NY",,,,,1105185455048400897,https://twitter.com/i/web/status/1105185455048400897,"Of course we know the Hyundai Veloster N is an All-Star, but now it has been recognized as an Automobile All-Star b… https://t.co/DJFs7qtx2X",2019-03-11 19:15:20,0,,,,,,False,en
23,117092235,RealDealBauer,Ernest Bauer,⚪MUFC ⚪NondescriptsRFC ⚪Motorbikes ⚪WhiteCap ⚪WhiskyLeaks   Don't let nobody put you down - Uncle Simon R.I.P,False,806,499,1183,62976,2010-02-24 14:20:02,True,+254,,,,,1105185380146515968,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:15:02,123,,spectatorindex,,,,False,in
24,82609105,SneakyFatKid7,Eli Yannopoulos 🐙,"Chaos: When the present determines the future, but the approximate present does not approximately determine the future",False,288,884,1595,6566,2009-10-15 12:49:31,True,"Virginia, USA",,,,,1105185369820196865,https://twitter.com/i/web/status/1105185369820196865,@JulieBorowski Don’t sleep on Hyundai’s they I got 10 yrs out of my 2002 elantra I bought used in 2008. The Tucson… https://t.co/igirzPxurH,2019-03-11 19:15:00,0,,JulieBorowski,JulieBorowski,116319448.0,1.1048545575684465e+18,False,en
25,4701034215,findniceitem,find nice item,,False,172,41,0,103052,2016-01-04 03:29:56,False,,,,,,1105185219366322177,http://amphitritei.steinstone.info/US/categories/twt/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337797091&item=113682185540&vectorid=229466&lgeo=1,Headlight Assembly Left Dorman 1592041 fits 06-08 Hyundai Sonata https://t.co/md56vX6UAA,2019-03-11 19:14:24,0,,,,,,False,en
26,902271427,syalcin79,sinan yalcin,,False,19,140,16,298,2012-10-24 17:37:24,False,,,,,,1105185211174866944,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:14:22,123,,spectatorindex,,,,False,in
27,518659211,SprtsCrs,Sports Cars,Sports Cars and Fast Cars posted to craigslist. Yeah it's a bot that does the tweeting but it's still funny.,False,286,2,1,48258,2012-03-08 16:42:45,False,,,,,,1105185183743897601,https://goo.gl/hdHRaV,Sporty Hyundai Genesis Coupe 2.0Turbo (North Ridgeville) $9000 - https://t.co/TJQYQ2FAx0 https://t.co/aT6B4q5rIG,2019-03-11 19:14:15,0,,,,,,False,et
28,1083075067448221696,FedeVarela19,FerVarelaDL,Recuperé mi cuenta. TW bloquea a los que no somos #chairos? Tengo tarea,False,89,378,210,321,2019-01-09 18:56:33,False,,,,,,1105185174659035136,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:14:13,123,,spectatorindex,,,,False,in
29,39011212,RussellLadson,Russell Ladson,Buildin’ sci-fi @officialdropvr,False,961,2319,3149,13730,2009-05-10 06:52:08,True,"San Francisco, CA",,,,,1105185150248210432,https://www.tate.org.uk/press/press-releases/kara-walker-undertake-2019-hyundai-commission-turbine-hall-0?utm_source=instagram&utm_medium=social&utm_term=social_hyundai,https://t.co/MQQZ2OEor4,2019-03-11 19:14:07,0,,,,,,False,und
30,38149678,mhkh123,Muhammad Haseeb,just another ordinary person in this ordinary world. just another engineer,False,227,152,42600,16559,2009-05-06 10:01:59,True,Lahore /Lyallpur/Gujranwala,,,,,1105185143768182784,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:14:06,123,,spectatorindex,,,,False,in
31,252744486,maartenyeah,mrtnsntmn,,False,83,629,742,913,2011-02-15 20:33:49,False,,,,,,1105185143327805440,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:14:06,123,,spectatorindex,,,,False,in
32,100229071,dancoffeyuk,Dan Coffey,Freelance lighting-cameraman/shooting-director & FS700 & 5D3 owner/op. ~ Always looking for interesting people/projects ~ Reel: https://t.co/lfhbzbgvgt,False,407,478,106,4780,2009-12-29 13:48:06,True,London,,,,,1105185134549045249,https://twitter.com/i/web/status/1105185134549045249,"I recently lit a commercial for Hyundai, produced by the lovely @meshes.⠀ ⠀ This set up was a really diffused look… https://t.co/NhKcF2w0Tz",2019-03-11 19:14:04,0,,meshes,,,,False,en
33,1382992104,MahmoodCj,Mahmood,lmao,False,192,218,4607,5895,2013-04-26 22:29:14,True,Dubai,,,,,1105185116316467201,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:13:59,123,,spectatorindex,,,,False,in
34,874403730959069188,shoaibakhter91,SHOAIB AKHTER,love with music,False,38,332,2709,598,2017-06-12 23:11:09,False,"Manchester, England",,,,,1105185112294080512,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:13:58,123,,spectatorindex,,,,False,in
35,1694709636,MultiGaceta,Multi Gaceta 🇪🇸,La mejor selección de contenidos digitales para el público hispano.,False,110184,46821,2954,1263193,2013-08-23 20:33:28,True,"Comunidad de Madrid, España",,,,,1105185095953104896,https://goo.gl/4bDqxm,🔶 VÍDEO: Prueba del Hyundai Kona Electric #Coches https://t.co/KnuOYouw9G,2019-03-11 19:13:54,0,Coches,,,,,False,es
36,207333431,Portalcwb,Portal Cwb,Portal de noticias.,False,1314,2087,36,317069,2010-10-25 02:37:40,True,Curitiba - Paraná - Brasil,,,,,1105185091938967553,https://goo.gl/fb/1Y513Q,"#Hyundai #anuncia #investimento de R$ 125 #milhões em #fábrica de #Piracicaba, SP https://t.co/Z0fkpp6Sqm #esporte",2019-03-11 19:13:53,0,Hyundai;anuncia;investimento;milhões;fábrica;Piracicaba;esporte,,,,,False,pt
37,84532368,Modicks_,MODICKS AYIRO [News Guru],Journalist | Radio-TV Producer | Radio-TV host | Broadcast Assistant | Voice over artist | Cinematographer | Photographer | #NewsGuru,False,3039,2628,794,35960,2009-10-23 07:43:44,True,Kenya 🇰🇪,,,,,1105185047336927234,https://twitter.com/i/web/status/1105185047336927234,"Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10… https://t.co/38SjGgrADc",2019-03-11 19:13:43,0,,,,,,False,in
38,2401668793,cris10koala,CRIS Morgan Heath,22 de Abril del 2017 ⚽🏃👉💜              8 de Mayo del 2014,False,405,664,3316,152232,2014-03-21 14:32:58,True,Krzyzowice// Ámsterdam,,,,,1105185009269387265,http://www.hyundai.es/experience/image/data/PDFS/basescarpool.pdf,RT @HyundaiEsp: Si tienes cualquier duda! Aquí tienes las bases legales del concurso https://t.co/0x0GCWfH8R,2019-03-11 19:13:34,1,,HyundaiEsp,,,,False,es
39,339674951,palashgoklani,PALASH,Yogi,False,279,1321,16993,9282,2011-07-21 13:42:42,True,Mumbai,,,,,1105184958988124160,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:13:22,123,,spectatorindex,,,,False,in
40,70123900,sazigos07,SadeeeQ  忠実な ✌,I'm human,False,1939,3132,1835,74690,2009-08-30 13:54:08,True,Somewhere I Belong,,,,,1105184947659259906,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:13:19,123,,spectatorindex,,,,False,in
41,17589318,hlehtonen,hlehtonen,Father of three sons. Security professional and political analyst.,False,310,695,5572,13080,2008-11-24 09:54:40,True,"Vantaa, Finland",,,,,1105184911605018624,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:13:10,123,,spectatorindex,,,,False,in
42,826073227,obualala,Pusha V...,"Doctor, Entrepreneur, God's Property, #G-collar",False,345,396,3641,11355,2012-09-15 22:37:47,True,Port harcourt,,,,,1105184843879591937,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:12:54,123,,spectatorindex,,,,False,in
43,1033366677206048768,WaldGreen2,WaldGreen,Non,False,71,1561,1,777,2018-08-25 14:53:09,False,Non,,,,,1105184814574026753,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:12:47,123,,spectatorindex,,,,False,in
44,2968100337,FS_Hyundai,FS Hyundai,"At Franklin Sussex Hyundai you will find Quality, Selection & Value in a friendly and comfortable atmosphere.",False,86,406,28,657,2015-01-08 17:10:18,False,"Sussex, NJ",,,,,1105184813680594944,https://bit.ly/2AynZzo,March into savings this month with our new #Hyundai specials!  Explore all offers here: https://t.co/camdko4AIm https://t.co/cgOuhaDMxZ,2019-03-11 19:12:47,0,Hyundai,,,,,False,en
45,340875519,laurent_bouchet,Laurent Bouchet,Fan de sport auto,False,236,910,6124,28679,2011-07-23 12:33:03,False,Rennes,,,,,1105184802347642881,,RT @nelsonpancia: La « bête » est prête pour demain 💪 the Hyundai i30 N is ready for Hokenheim testing 😉 https://t.co/p7b0ZHGkmG,2019-03-11 19:12:44,6,,nelsonpancia,,,,False,fr
46,273107128,POLITOLOGO82,Salvador García,Máster de Gobierno y Administración Pública de la Universidad Complutense de Madrid,False,575,994,44379,67674,2011-03-27 21:04:26,False,"México, D.F.",,,,,1105184777500413952,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:12:38,123,,spectatorindex,,,,False,in
47,796723781146443776,elenitaonassis,єℓєиita 🙇‍♀️,la felicidad es una actitud,False,423,597,7451,4591,2016-11-10 14:38:46,True,"Maldonado, Uruguay",,,,,1105184764691128325,,RT @Alexander1899_: Nos robaron el auto. Hyundai Accent 2010 crdi 1.5 Matrícula SCJ 4799 Rt por favor 🙏 https://t.co/KbmRfoYvrp,2019-03-11 19:12:35,156,,Alexander1899_,,,,False,es
48,16858943,lauro_rocha,Lauro Rocha,"Jornalista, editor do Na Garagem, blog sobre automobilismo e mercado de automóveis e colunista do Jornal de Brasília.",False,589,1073,209,9442,2008-10-20 00:54:59,True,"Brasília, Brasil",,,,,1105184733175066624,http://nagaragem.tv/2019/03/11/hyundai-eleva-capacidade-de-sua-fabrica-para-210-mil-carros-ao-ano/,Hyundai eleva capacidade de sua fábrica para 210 mil carros ao ano https://t.co/5u3TGq3J8Q https://t.co/PpLYBubtIG,2019-03-11 19:12:28,0,,,,,,False,pt
49,4267188135,DatoAlMinuto,Dato Al Minuto 🇪🇸,"Información que te puede interesar, minuto a minuto.",False,58572,62191,4821,1376091,2015-11-24 20:35:23,False,"Comunidad de Madrid, España",,,,,1105184731723980807,https://grandesmedios.com/prueba-hyundai-tucson-2019/,🔶 VÍDEO: Prueba del Hyundai Tucson 2019 SUV https://t.co/TM0IKO9i9u,2019-03-11 19:12:28,0,,,,,,False,es
50,4267368155,GuardiaDigital,Guardia Digital 🇪🇸,En aras de defender y garantizar la difusión de buenos contenidos en la Red.,False,83828,70848,4659,1401678,2015-11-24 20:56:08,False,"Comunidad de Madrid, España",,,,,1105184652292169729,https://goo.gl/WzDLs5,🔶 VÍDEO: Prueba del Hyundai Santa Fe 2018 SUV #Coches https://t.co/Z2MIyHnxGL,2019-03-11 19:12:09,0,Coches,,,,,False,es
51,329859799,3_29x,Fatima x,"Frequently a Doctor, Sometimes a photographer, and always a Madridista IG: 3.29x",False,5332,1262,2117,77354,2011-07-05 18:43:33,True,Nigeria,,,,,1105184603764068352,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:11:57,123,,spectatorindex,,,,False,in
52,2842882433,EliasCardozo91,Elias Cardozo,Violinista de la Orquesta Juvenil del Sodre. Me gusta el Fútbol y el Asado! Carbonero! Orgulloso de ser Uruguayo! Fanático del Mate,False,55,776,3280,1028,2014-10-24 21:10:09,False,,,,,,1105184555454091264,,RT @Alexander1899_: Nos robaron el auto. Hyundai Accent 2010 crdi 1.5 Matrícula SCJ 4799 Rt por favor 🙏 https://t.co/KbmRfoYvrp,2019-03-11 19:11:46,156,,Alexander1899_,,,,False,es
53,1101885669327159296,canerakol,Caner,"otomobil manyağı, hayvan aşığı ve gezgin",False,66,217,61,42,2019-03-02 16:43:10,False,Çukurova Üni,,,,,1105184547447148547,https://twitter.com/spectatorindex/status/1105181596074815488,"Kia, hyundai var volvo mercedes yok. İlginç liste https://t.co/uWyW9Cwos2",2019-03-11 19:11:44,0,,,,,,False,tr
54,333735875,FernandoH83,Fernando Hernández,Los caminos difíciles conducen a destinos hermosos,False,496,903,12398,10363,2011-07-12 00:36:40,True,"Paysandú, Uruguay",,,,,1105184538714611713,,RT @Alexander1899_: Nos robaron el auto. Hyundai Accent 2010 crdi 1.5 Matrícula SCJ 4799 Rt por favor 🙏 https://t.co/KbmRfoYvrp,2019-03-11 19:11:42,156,,Alexander1899_,,,,False,es
55,446443536,_gwuap,RaiderNation 🇧🇿🇺🇸,“00 modded Mustang 🐎 sc:apollo20k,False,1761,994,8685,59258,2011-12-25 18:43:26,True,GA✈Cali↘↖,,,,,1105184490404659200,,The only thing I hate about living in a rural city is seeing sumn like a Hyundai mounted on 30 inch rims,2019-03-11 19:11:30,0,,,,,,False,en
56,291609527,Harris_M7,Harris,Selfless and Reliable,False,874,366,1849,63517,2011-05-02 09:43:54,True,"Abuja, Nigeria",,,,,1105184443315208198,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:11:19,123,,spectatorindex,,,,False,in
57,3227456504,zql2013,Jose Lopez,Not a one trick Pony,False,21,255,2178,814,2015-05-26 19:08:59,True,Tartarus,,,,,1105184424021422081,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:11:14,123,,spectatorindex,,,,False,in
58,30364232,Jodymae54,Joanne Jett,,False,251,542,28280,62298,2009-04-11 01:29:38,False,"Grants Pass, Oregon",,,,,1105184391557406722,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:11:06,123,,spectatorindex,,,,False,in
59,1386526471,mk_jsq,МК,,False,19380,924,44410,23762,2013-04-28 09:06:46,True,,,,,,1105184285726662657,,"RT @spectatorindex: Most reliable car brands, 2018.  1. Lexus 2. Toyota 3. Mazda 4. Subaru 5. Kia 6. Infiniti 7. Audi 8. BMW 9. Mini 10. Hy…",2019-03-11 19:10:41,123,,spectatorindex,,,,False,in
60,815198638867615744,lwsimo777_1954,👆🌟🌟🌟L.W.SIMONEAU🇺🇸Vet/72-74🔯,💥Came on Twitter for one reason to support 👊Donald J Trump👊 In Support of His Vision...MAGA🤜🤛 Constitutional Conservative...👮BLM💙1ST responders military!,False,8341,6724,157439,140561,2016-12-31 14:11:15,True,WallaWalla Wa.,,,,,1105184284493504512,,RT @KamVTV: Sunday advertisers like to comment on her homophobic posts? @flonase @Cologuard @ADT @smartnews @GetSpectrum @Waterpik @SERVPRO…,2019-03-11 19:10:41,26,,KamVTV;flonase;Cologuard;ADT;smartnews;GetSpectrum;Waterpik;SERVPRO,,,,False,en
