,channel_id,video_id,title,date,description,viewcount,likecount,dislikecount,favoritecount,commentcount
134,UCdtokZfeInmGtaXmHUVojYg,HJfMhpG_Cu0,Mahindra 575 vs SWARAJ MASSEY FERGUSION vs mahindra 475,2017-08-09 16:35:58,Moving down. Skidding,2216205,2097,1158,0,66
135,UCjWs7BxyjO5SLqevxSmp4vQ,ywf0LaIwYzs,Mahindra Marazzo | First Drive Review | Autocar India,2018-09-03 08:30:01,"The Mahindra Marazzo is an all-new seven or eight-seat MPV from the Indian manufacturer that hopes to slot into the sweet spot between the Maruti Ertiga and the Toyota Innova Crysta. It also uses a unique combination of ladder-frame chassis and front-wheel drive, and even gets a brand new 1.5-litre diesel engine. But, is it a worthy contender? Shapur Kotwal drives it to find out.  #Mahindra #Marazzo #review  SUBSCRIBE to Autocar India for hottest automotive news and the most comprehensive reviews ► http://bit.ly/AutocarInd  Autocar India is your one stop source for test drive reviews & comparison test of every new car released in India. We also offer a great mix of other automotive content including podcasts, motor show reports, travelogues and other special features.  Click this link for latest car reviews ►http://bit.ly/ACI-NewCarReviews  Click this link for comparison tests of latest cars & bikes ►http://bit.ly/ACI-Comparison  Click this link for latest bike reviews ►http://bit.ly/ACI-BikeReviews  Click this link for Autocar India exclusive features ►http://bit.ly/ACI-Features  Visit http://www.autocarindia.com for the latest news & happenings from the auto world. Facebook: http://www.facebook.com/autocarindiamag Instagram: https://www.instagram.com/autocar_india/ Twitter: http://www.twitter.com/autocarindiamag G+: https://plus.google.com/+autocarindia1",1956898,14936,1476,0,1189
136,UCHAeqYA43JwC2MQ0BbEEmPw,xKIefyKPvjw,"NEW MAHINDRA SCORPIO 2018 FACELIFT S11 NEW ENGINE, FEATURES",2017-11-22 12:31:02,NEW MAHINDRA SCORPIO FACELIFT -  * NEW FEATURES * NEW ENGINE * CHANGES * MAHINDRA SCORPIO S11 VS S10 * AND MANY MORE...  FOLLOW ME ON INSTAGRAM : https://www.instagram.com/officialfreeadvice/  MAHINDRA SCORPIO COMPLETE REVIEW : https://youtu.be/RW5v1HU2XrY,1944060,23517,1558,0,1184
137,UC9nTWbxbIxosTEdD-DlbSjg,MI4CB6JqY4s,Mahindra Scorpio s11 stunt  |mahindra scorpio s11stunts||Scorpio  stunts in deep water,2018-05-28 09:45:43,"Add aDmin As friend on fb https://www.facebook.com/Choudharysaabofficial  Mahindra Scorpio S11 2018||Scorpio deep water crossing|| Best car in the World #proton x70 Scorpio top model s11 review - interior,exterior,features,price,colour,engine,milege,saftey features,top speed and music system.Scorpio S11 model is also available in 4wd #scorpio #scorpio#and#bolero   #bolero#review #scorpio#review #new#scorpio #scorpios10 #scorpios11 #scorpio s11 #scorpio s10 #bolero2018 #scorpio#power#test #4wheeldrivecars in india #ecosportvsduster #proton_x70_top_speed",1717318,5723,841,0,288
138,UCbNNiJzzLQWW1umv3soLhAg,tt0HBIXrX9M,#FUTURise 2018 | Thank You For All the Love 2017 | Mahindra Rise,2018-01-01 06:24:27,"2018 is here and it's a new beginning. But as we bid adieu to the year that went by, here’s a glance at all that we did to #FUTURise  #RiseForGood #MahindraRise  About Mahindra Rise: A technology & innovation-led, global, federation of companies, that provides a wide range of products, services & possibilities, enabling people to Rise.  To know more about our other initiatives visit - http://www.mahindra.com/riseforgood  Subscribe to Our Channel: https://www.youtube.com/user/MahindraRise?sub_confirmation=1  Facebook: https://www.facebook.com/mahindrarise Instagram: https://www.instagram.com/people_who_rise/ Linkedin: https://www.linkedin.com/company/mahindrarise/ Twitter: https://twitter.com/MahindraRise",1702692,71,47,0,2
139,UCjWs7BxyjO5SLqevxSmp4vQ,vCfX8JiuW84,Mahindra KUV100 | First Drive | Autocar India,2016-01-15 16:59:08,"The radical-looking KUV100 promises to stand out from the crowd. But just how good is to drive? Kartikeya SInghee has the answers.  Autocar India is your one stop source for test drive reviews & comparison test of every new car released in India. We also offer a great mix of other automotive content including podcasts, motor show reports, travelogues and other special features.  Visit http://www.autocarindia.com for the latest news & happenings from the auto world. Facebook: http://www.facebook.com/autocarindiamag Twitter: http://www.twitter.com/autocarindiamag G+: https://plus.google.com/+autocarindia1",1674561,4438,665,0,513
140,UCg2FIvFVF70A98CDWCFqbMA,z4a1qOanevM,Installed 6 Woofers Inside Mahindra Scorpio | Mahindra Scorpio Audio Upgraded,2018-12-14 12:00:08,ZAAP exclusive sale for Musafir-Squad: https://goo.gl/YqVU8J  Flat 15% discount Code: MUSAFIR7811  ZAAP social accounts:  Facebook:- https://www.facebook.com/zaaptech/ Instagram:- https://www.instagram.com/zaap_official/ Youtube Link:- https://goo.gl/2vF7dW  Follow me on Instagram - https://www.instagram.com/musafir7811/               Best Accesories to Buy  Budget Action camera -  EKEN H9R Plus: https://bit.ly/2H3kSR8   Get 12%off use coupon code: b71c67  Action Camera Additional 2 Battery with Charger - https://goo.gl/HHudmt  Car Led Headlights - https://goo.gl/Q5JcGG                                       https://goo.gl/49U1Q7  Car Led Fog Lamps - https://goo.gl/pGNpxU  Car Atmosphere Light - https://goo.gl/9vVVKB  Tyre Inflator For Car - https://goo.gl/XJMEjw  Vaccum Cleaner for Car  - https://goo.gl/Aumx9h  Gps Tracker For Your Car / Bike -  https://goo.gl/BLKC5c  2 Way Car Cigarette Lighter Dual Splitter Socket Charger Adapter - https://goo.gl/mh3hr4  Reverse Camera & Sensor Kit - https://goo.gl/FdVaeC                                                        https://goo.gl/Y3e3Rc  Zhiyun Smooth q gimbal- https://goo.gl/Jsi7MM  Bike Charger- https://goo.gl/CKbLEF   Car Muffler- https://goo.gl/fVdiWf  Bluetooth Intercorm - https://goo.gl/faux4H   Bluetooth Gamepad - https://goo.gl/rfULjJ  Full HD Car DVR - https://goo.gl/xsrX1M  Car Door Duplicator Remote Controller - https://goo.gl/1S2fB7  Car Wash Water Spray Nozzle Gun - https://goo.gl/GgBTzq  Action Camera Accessory Kit- https://goo.gl/2H7B9v  Adapter Switch Mount Plate for Gopro - https://goo.gl/9vBChg  Motorcycle Mask Goggles - https://goo.gl/gnpvqp  Car Charger- https://goo.gl/yin1DR  Motorcycle Security Kit Alarm- https://goo.gl/VBa9Er  Wireless Charging Mount - https://goo.gl/T6NkTG  Xiaomi Mi Band 3 Smart Bracelet- https://goo.gl/NgDaZS  Car Fan Solar Power Truck Window Cooler- https://goo.gl/6DcedC,1671275,31016,2603,0,2120
141,UCObftjRUXG4toiX6-lXvn5Q,zQoIqDuoQOs,MAHINDRA MARAZZO | INCREDIBLY SPACIOUS | NDTV carandbike,2018-12-04 08:35:39,"Siddharth Vinayak Patankar of NDTV carandbike shares how the globally engineered Mahindra Marazzo’s interiors are designed to be spacious, comfortable and flexible to use.",1575611,39,3,0,
142,UCjWs7BxyjO5SLqevxSmp4vQ,anw2cY8f1t0,Mahindra TUV300 | First Drive | Autocar India,2015-09-10 08:05:25,"Meet Mahindra's new compact SUV, the TUV300. Driven by Kartikeya Singhee at Mahindra's test-track in Chakan.  Autocar India is your one stop source for test drive reviews & comparison test of every new car released in India. We also offer a great mix of other automotive content including podcasts, motor show reports, travelogues and other special features.  Visit http://www.autocarindia.com for the latest news & happenings from the auto world. Facebook: http://www.facebook.com/autocarindiamag Twitter: http://www.twitter.com/autocarindiamag G+: https://plus.google.com/+autocarindia1",1503861,2790,711,0,637
143,UC73cfdsEZlA7LXWI-q5svzA,pBhKqhTlwgw,महिंद्रा का यह ई अल्फ़ा रिक्शा सबको पीछे छोड़ देगा l  MAHINDRA E- ALFA RIKSHA l,2017-09-08 20:29:29,महिंद्रा का यह ई अल्फ़ा रिक्शा सबको पीछे छोड़ देगा l  MAHINDRA E- ALFA RIKSHA l  https://youtu.be/pBhKqhTlwgw  For more info visit our Website:-http://www.indiafirenews.com/  Subscribe Us on Youtube:-https://www.youtube.com/c/INDIAFIRENEWS                  FOLLOW US ON  facebook:https://www.facebook.com/indiafireofficial/                                    @indiafireofficial  twitter:- https://twitter.com/indiafirenews                                @indiafirenews,1417080,5495,1018,0,649
144,UCsWW-djIUkE_TBQb-LIhUNQ,a2LGhpJwERw,Presenting the city smart Mahindra e2oPlus,2016-11-12 08:46:22,Get the city smart electric car that helps you outsmart the inconveniences of your city. Test drive the all-new Mahindra e2oPlus now: https://goo.gl/CYZT7C,1364763,95,4,0,5
145,UCSXOsOIzeJqJb4h0QlimDww,iDb5Cz0g-Q4,Mahindra XUV 700 Review - Mahindra Alturas G4 Hindi | Auto Expo 2018 | MotorOctane,2018-02-08 06:30:33,Mahindra XUV 700 is an all new SUV that will be making its way into the Indian car market. This will be an all new SUV for Indian car buyers. Mahindra has been working on an all new SUV against the Fortuner and the Endeavour. This will be the one that the company has been waiting for. This comes with a 2.2-litre diesel engine and it will have more than sufficient features too on offer. Mahindra XUV700 will be based on an all new platform.,1344946,7224,879,0,373
146,UCSaT4BOZgFHCwBei_CfouYA,Q_GkRqr-9g0,Club Mahindra Experience -- Make Every Moment Magical -- Fun With Kids,2013-10-22 19:32:11,Have pure magical experiences like these at our Club Mahindra resorts with each resort offering a unique experience based on the area in which it is located. Go to our official website - http://www.clubmahindra.com to read up more about us and how we can help you have magical moments.,1336967,99,45,0,15
147,UCjWs7BxyjO5SLqevxSmp4vQ,Gz_tTn_8gVw,Mahindra XUV Aero | First Look | Autocar India | Presented By Kotak Mahindra Prime,2016-02-04 09:22:16,"Mahindra has revealed a coupé-SUV crossover concept based on the XUV500. The concept features a sucide door on one side and shares styling elements with the Mahindra SUV.  Autocar India is your one stop source for test drive reviews & comparison test of every new car released in India. We also offer a great mix of other automotive content including podcasts, motor show reports, travelogues and other special features.  Visit http://www.autocarindia.com for the latest news & happenings from the auto world. Facebook: http://www.facebook.com/autocarindiamag Twitter: http://www.twitter.com/autocarindiamag G+: https://plus.google.com/+autocarindia1",1323943,4910,440,0,180
148,UCMDV6J2hWXet7ZCfgrXGgeg,_Om-wn6F-LA,All-new Mahindra XUV300 Diesel : All the takeaway you need : PowerDrift,2019-02-06 06:32:15,"The new Mahindra XUV300 - it may be fashioned by Pininfarina and based on a Ssangyong, but it is a Marazzo at heart. Like the fashionable, however, Mahindra is late to the party. With a price tag of Rs 7.90 lakhs for the base petrol and Rs 8.49 lakhs for the base diesel, it sits right in the middle of the competition. Should the Maruti Brezza, the Tata Nexon and the Ford EcoSport be worried?   Mahindra XUV300: https://www.cardekho.com/mahindra/xuv300 On road price: https://www.cardekho.com/mahindra/xuv300/price-in-new-delhi Specifications of Mahindra XUV300: https://www.zigwheels.com/newcars/Mahindra/xuv300 Maruti Suzuki Vitara Brezza vs Mahindra XUV300 and more: https://www.cardekho.com/compare/mahindra-xuv300-and-maruti-vitara-brezza.htm Mahindra XUV300 official website: https://www.mahindraxuv300.com/  #PowerDrift   Join the 1 Million strong #PDArmy : http://bit.ly/PDARMY Stay updated with News, Behind the Scenes here : https://www.instagram.com/powerdrift/ Tee Shirts, Badges & More official merchandise : http://www.powerdrift.com/merchandise Find us on Facebook: http://facebook.com/POWERDRIFTOFFICIAL/ Follow us on Twitter for Launch updates & more : https://twitter.com/PD_Official Follow us on Google+: https://plus.google.com/+powerdriftofficial",1297880,6934,2206,0,709
149,UCfo0AlxPIc6LLIF8PWhVbVg,i77w218MsqI,Mahindra Blueprints | Episode 1 | Formula E Powertrain | Electric Car | Mahindra Racing,2018-04-13 16:28:11,"Mahindra Blueprints is back. In Episode 1, we look at the evolution of the Mahindra powertrain from Season 1 to Season 4.   #Passioneering #MahindraRacing #FormulaE #PowerTrain #MahindraBlueprints  About Mahindra Racing Team: We are extremely passionate about extreme machines that race in extreme conditions. We are passioneers.  Subscribe to Our Channel: https://www.youtube.com/user/mahindraracing?sub_confirmation=1  Visit Our Site To Know More: http://www.mahindraracing.com Join Us On Facebook: https://www.facebook.com/MahindraRacing Follow Us On Twitter: https://twitter.com/MahindraRacing Follow Us On Instagram: https://instagram.com/MahindraRacing",8625919,95,28,0,25
150,UCjWs7BxyjO5SLqevxSmp4vQ,AY3kdHElha0,2018 Mahindra XUV500 Facelift | First Drive Review | Autocar India,2018-04-18 07:47:54,"Mahindra has just given the XUV500 its most significant update yet, with more power, more equipment, better interiors and bigger wheels. Sergius Barretto drives it to tell you what it's like.  SUBSCRIBE to Autocar India for hottest automotive news and the most comprehensive reviews ► http://bit.ly/AutocarInd  Autocar India is your one stop source for test drive reviews & comparison test of every new car released in India. We also offer a great mix of other automotive content including podcasts, motor show reports, travelogues and other special features.  Click this link for latest car reviews ►http://bit.ly/ACI-NewCarReviews  Click this link for comparison tests of latest cars & bikes ►http://bit.ly/ACI-Comparison  Click this link for latest bike reviews ►http://bit.ly/ACI-BikeReviews  Click this link for Autocar India exclusive features ►http://bit.ly/ACI-Features  Visit http://www.autocarindia.com for the latest news & happenings from the auto world. Facebook: http://www.facebook.com/autocarindiamag Instagram: https://www.instagram.com/autocar_india/ Twitter: http://www.twitter.com/autocarindiamag G+: https://plus.google.com/+autocarindia1",1281526,6481,818,0,492
151,UCI1pdETg3WHYX6hw6rNEWPw,JW7r3KKlvjg,Mahindra Novo 605 Vs Kubota 55 Hp Tractors,2016-11-03 16:15:36,"""Please watch: """"Removing unwanted weeds in the sugarcane field||एक एकरातून 200 टन ऊस, इन्व्हर्टेड स्प्रिंकलरची कमाल""""  https://www.youtube.com/watch?v=hlK9rlANO9w ::::::::::::::::::::::Subscribe to our Channel For More Updates:::::::::::::::::: --~-- https://www.youtube.com/channel/UCI1pdETg3WHYX6hw6rNEWPw""",1260421,1628,622,0,123
152,UCfimmlPuXfW30rM-Kz3tsOg,b2hYsJPz8x8,Mahindra Bolero zlx 2017 Model,2016-12-09 09:24:46,New Fresh Mahindra Bolero zlx 2017 Model Power+. 2017 Model new Bolero Full Interior & Exterior Video.,1257657,2508,635,0,137
153,UCObftjRUXG4toiX6-lXvn5Q,S4aw2_8ToRA,Mahindra Marazzo - THE TVC,2018-09-04 07:04:50,"Catch the thrilling new TV Ad for the #MahindraMarazzo. Check out how our designers got inspired to create the bold, streamlined design of Marazzo. Know more http://bit.ly/PresentingTheMahindraMarazzo",44818228,1413,203,0,
154,UCfo0AlxPIc6LLIF8PWhVbVg,kkqoFUsoxaQ,Experience Formula E Excitement In 360° - First Time With Google Daydream | Mahindra Racing,2018-03-13 16:52:18,"Mahindra Racing creates a never seen before 360° video, using Google's Jump Camera at Marrakesh. Celebrity Influencer Gul Panag & Tittar Lodge Productions India conceptualised & produced this pioneering piece of content with Google USA & Panedia Productions Australia.  #MahindraRacing #FormulaE #ElectricCarRacing  About Mahindra Racing Team: We are extremely passionate about extreme machines that race in extreme conditions. We are passioneers.  Subscribe to Our Channel: https://www.youtube.com/user/mahindraracing?sub_confirmation=1  Visit Our Site To Know More: http://www.mahindraracing.com Join Us On Facebook: https://www.facebook.com/MahindraRacing Follow Us On Twitter: https://twitter.com/MahindraRacing Follow Us On Instagram: https://instagram.com/MahindraRacing",30033858,184,48,0,15
155,UCbNNiJzzLQWW1umv3soLhAg,eDWAyOJsOig,#LadkiHaathSeNikalJaayegi - Mahindra & Nanhi Kali | Empowering the Girl Child | Mahindra Rise,2018-07-30 12:40:44,"It’s time we change the meaning of #LadkiHaathSeNikalJaayegi. At Mahindra, we are focusing our efforts on educating and empowering the girl child. Since 1997, Mahindra, along with Project Nanhi Kali, has educated over 350,000 girls across India. Watch the video to know more about our initiatives.  Join us and together we can #RiseForGood - http://bit.ly/DonatetoNK  #MahindraRise  About Mahindra Rise: A technology & innovation-led, global, federation of companies, that provides a wide range of products, services & possibilities, enabling people to Rise.  For more information visit our website: www.mahindra.com/riseforgood  Subscribe to Our Channel: https://www.youtube.com/user/MahindraRise?sub_confirmation=1  Facebook: https://www.facebook.com/mahindrarise Instagram: https://www.instagram.com/people_who_rise/ Linkedin: https://www.linkedin.com/company/mahindrarise/ Twitter: https://twitter.com/MahindraRise",22064415,6937,149,0,294
156,UCfo0AlxPIc6LLIF8PWhVbVg,72qxC6piqSE,Another Victory for Mahindra | Marrakesh E-Prix Highlights | Formula E | Mahindra Racing,2018-01-16 16:40:03,"Felix Rosenqvist bags his second consecutive win at the Marrakesh E-Prix 2018, putting us in the lead in both team and driver standings.  #MahindraRacing #FormulaE #MarrakeshEPrix   About Mahindra Racing Team: We are extremely passionate about extreme machines that race in extreme conditions. We are passioneers.  Subscribe to Our Channel: https://www.youtube.com/user/mahindraracing?sub_confirmation=1  Visit Our Site To Know More: http://www.mahindraracing.com Join Us On Facebook: https://www.facebook.com/MahindraRacing Follow Us On Twitter: https://twitter.com/MahindraRacing Follow Us On Instagram: https://instagram.com/MahindraRacing",9595258,103,53,0,8
157,UCXE_CDNbKyo66WXi5CynNig,yL8OyiDKWIo,Tractor vs Tractor : Swaraj 744 FE vs Mahindra Arjun 555/ Tractor Tochan & Pulling / Come To Village,2017-12-05 03:49:36,"Tractor Tochan and Tractor vs Tractor At my village two young drivers pulling tractor like tractor vs tractor and we are using two tractor tochan swaraj 744 fe and Mahindra Arjun 555.   We are conducting race in farming land that time raining with mud. Very interesting tractor tochan and tractor pulling, finally Swaraj 744 tractor won the pulling race.  #Tractor  #swaraj744 #cometovillage #tractorvideos   Mahindra JIVO 245 DI 4WD Tractor : https://youtu.be/y4n0bAj5-zw  https://youtu.be/7kVULubh3kU  JCB Stunt Video  https://youtu.be/A_m1-BahXyU  Village Girl Tractor Videos  https://goo.gl/eU4Ltq https://goo.gl/17EiD7  Tractor Stuck videos  https://goo.gl/3AXhzV https://goo.gl/tEW8or https://goo.gl/v6r8nv https://goo.gl/NN6YQA Tractor Racing Video   https://goo.gl/2BDEkZ https://goo.gl/NhkwZm  LED Light Fittings for Swaraj 744 FE Tractor https://youtu.be/CZ9RKCABej0  India's first time launch Swaraj 963 Fe tractor harvester / India’s no1 tractor harvester  https://youtu.be/XSZq_QOG1mo  lorry accident with sugarcane load / truck accident with heavy load sugarcane https://youtu.be/HNiK8BtYlDo  Bike Racing Video  https://goo.gl/1Xn3nV    Bike vs Bike Tochan Videos  https://goo.gl/8QrYkK    Tractor Tochan Video Pujabi Style  https://goo.gl/hqGGpR https://goo.gl/fjxSB1    Youtube Page : https://www.youtube.com/c/ComeToVillage  Facebook  Page : https://www.facebook.com/cometovillage  Blog : https://cometovillage.blogspot.in  Subscribe Button https://www.youtube.com/c/ComeToVillage/UCXE_CDNbKyo66WXi5CynNig?sub_confirmation=1",9447501,9882,4786,0,339
158,UCfo0AlxPIc6LLIF8PWhVbVg,6jYGyNIgFns,Mahindra Blueprints | Episode 2 | Formula E Steering Wheel | Electric Car Racing | Mahindra Racing,2018-05-25 14:03:40,"In Episode 2 of Mahindra Blueprints, it's time to analyse the evolution of the Formula E steering wheel between Season 1 and Season 4.  #MahindraRacing #FormulaE #Passioneering  About Mahindra Racing Team: We are extremely passionate about extreme machines that race in extreme conditions. We are passioneers.  Subscribe to Our Channel: https://www.youtube.com/user/mahindraracing?sub_confirmation=1  Visit Our Site To Know More: http://www.mahindraracing.com Join Us On Facebook: https://www.facebook.com/MahindraRacing Follow Us On Twitter: https://twitter.com/MahindraRacing Follow Us On Instagram: https://instagram.com/MahindraRacing",8775307,65,55,0,15
159,UCfo0AlxPIc6LLIF8PWhVbVg,iD_f7qYFEWY,Mahindra Blueprints | Episode 3 | Formula E Cooling | Electric Car Racing | Mahindra Racing,2018-06-28 15:10:02,"How does cooling in a Formula E race car work? In Episode 3 of Mahindra Blueprints, it's time to dive into the details.  #MahindraRacing #FormulaE #Passioneering  About Mahindra Racing Team: We are extremely passionate about extreme machines that race in extreme conditions. We are passioneers.  Subscribe to Our Channel: https://www.youtube.com/user/mahindraracing?sub_confirmation=1  Visit Our Site To Know More: http://www.mahindraracing.com Join Us On Facebook: https://www.facebook.com/MahindraRacing Follow Us On Twitter: https://twitter.com/MahindraRacing Follow Us On Instagram: https://instagram.com/MahindraRacing",8081131,43,19,0,9
160,UCfo0AlxPIc6LLIF8PWhVbVg,wBYcxAkOdRU,Electrifying the World with Passioneering | Formula E | Mahindra Racing,2018-07-02 13:30:18,Season after season. When we get out on the track. What keeps us going? What is it that powers us?   It's extreme passion for extreme machines and that's what we call Passioneering.  Visit Our Site To Know More: http://www.mahindraracing.com Join Us On Facebook: https://www.facebook.com/MahindraRacing Follow Us On Twitter: https://twitter.com/MahindraRacing Follow Us On Instagram: https://instagram.com/MahindraRacing,7903095,75,26,0,6
161,UCXE_CDNbKyo66WXi5CynNig,tY7o5S5SY1A,Village Girl Driving Mahindra mini tractor & cultivator | MAHINDRA JIVO 245 DI 4WD - Come to Village,2018-06-08 04:31:37,"Mahindra tractor vs Village Girl  Faming land use mini cultivator and village girl driving a Mahindra mini tractor i.e. MAHINDRA JIVO 245 DI 4WD. This tractor very helpful small level plant and no need more workers it reduced all kind of work. Come to village channel full support this JIVO DI 4WD good tyre grip front and back while driving this have two kind of option 1. Normal 2WD  and 2. 4WD Options. We have to choice when we will need and based on situation.   My village king of driver giving instruction for village girl how to driver and how to use mini tractor.  From my village launched new Mahindra JIVO245 DI 4WD mini tractor. This mini tractor very good performance, power and more profit given for village farmers. Mahindra JIVO is very helpful sugarcane land and banana farming, cultivation and small type of all kind of work used Mahindra JIVO 24HP 4WD.  Ex-Showroom Pirce is Rs.3.90 Lakh. Mahindra JIVO  245 DI 4WD Mini Tractor  Di Engine. Automatic Draft & Depth Control Highest Efficiency for sparing in vineyard and Interculture Operations Designed tough, for toughest usage, in multiple applications Advance design for the best is style and comfort Stylish wrap around head lamps High ground clearance High Lift capacity Stylish instrument Cluster Mahindra JIVO brings unmatched power with its highest torque of 86 Nm to carry out all operations with ease, and the highest PTO HP to efficiently drive all implements.  It brings superb performance with a strong metal body for everyday rugged use, a high lift capacity of 750 kg for lifting heavy loads easily, 4-wheel drive for better traction, and the capacity to pull variety of implements.  Mahindra JIVO also means greater profits because of its low maintenance, best in class mileage, and easy spare part availability with low cost of parts. Get the new Mahindra JIVO to experience power, performance and profit like never before.  Website : http://cometovillage.com  New Mahindra JIVO Tractor :  https://youtu.be/y4n0bAj5-zw  JCB Stunt Video:   https://youtu.be/A_m1-BahXyU  Village Girl Tractor Videos : https://goo.gl/eU4Ltq  Tractor Stuck videos : https://goo.gl/3AXhzV  Tractor Racing Video : https://goo.gl/2BDEkZ  Bike Racing Video : https://goo.gl/1Xn3nV  Bike vs Bike Tochan Videos : https://goo.gl/8QrYkK  Tractor Tochan Video Pujabi Style : https://goo.gl/hqGGpR  India's first time launch Swaraj 963 tractor harvester at my village / India’s no.1 tractor harvester  https://youtu.be/XSZq_QOG1mo  lorry accident with sugarcane load / truck accident with heavy load sugarcane https://youtu.be/HNiK8BtYlDo Youtube Page : https://www.youtube.com/c/ComeToVillage  Facebook  Page : https://www.facebook.com/cometovillage  Blog : https://cometovillage.blogspot.in  Subscribe Button https://goo.gl/yZabKP",7775016,8237,3709,0,467
162,UC_0Yxe9PkD6P8Vn7EtkXjpA,oRPrNdPsUrE,Gaurav Gill sets the roads on fire with the Mahindra XUV300!,2019-01-18 04:41:52,"When India’s ace rally driver #GauravGill got his hands on the thrilling, new Compact SUV #MahindraXUV300, heart-stopping action was the result! Watch the high-octane action unfold!",6652912,3128,88,0,
163,UCbNNiJzzLQWW1umv3soLhAg,x0k17QR_p5Q,एक विशेष बंधन | प्राउड फादर्स फॉर डॉटर्स | प्रोजेक्ट नन्ही कली | Mahindra Rise,2017-12-01 13:04:56,"प्राउड फादर्स फॉर डॉटर्स का चौथा पर्व यकीनन सितारों से भरपूर रहा, जहाँ कई मशहूर फोटोग्राफर्स ने पिता-बेटी के बीच खिल रहे विशेष बंधन को तस्वीरों में क़ैद किया।  ‘प्राउड फादर्स फॉर डॉटर्स’ से एकत्रित धन राशी प्रोजेक्ट नन्ही कली को दी जाती है, जिसे लड़कियों की शिक्षा के लिए इस्तेमाल किया जाता है।  Season 4 of 'Proud Fathers for Daughters' proved to be a star-studded event, with renowned photographers from all over India capturing the magical moments that transpire between a father-daughter duo.   Funds collected from 'Proud Fathers For Daughters' support Project Nanhi Kali's efforts to educate the girl child.  अधिक जानकारी के लिए : www.nanhikali.org  #MahindraRise #ProjectNanhiKali #ProudFathersForDaughters  About Mahindra Rise: A technology & innovation-led, global, federation of companies, that provides a wide range of products, services & possibilities, enabling people to Rise.  To know more about our other initiatives visit - http://www.mahindra.com/riseforgood  Subscribe to Our Channel: https://www.youtube.com/user/MahindraRise?sub_confirmation=1  Facebook: https://www.facebook.com/mahindrarise Instagram: https://www.instagram.com/people_who_rise/ Linkedin: https://www.linkedin.com/company/mahindrarise/ Twitter: https://twitter.com/MahindraRise",6312512,31,15,0,1
164,UCEfY31ZQGeF3yu6L8N45VTw,slivzooIcYU,Mahindra Bolero ZLX 2017 | Real-life review,2017-08-08 16:48:36,"Namaste friends, please LIKE & SUBSCRIBE :)  The Mahindra Bolero is an off-road vehicle produced by Mahindra & Mahindra. Price: The various fuel trims in Mahindra Bolero are priced differently. The basic design is based on the Mahindra Armada Grand.   Diesel: 2523 cc m2DiCR, 4 cyl engine, 63 Bhp power, 195 Nm torque, 120 kmph top speed, NGT 520 5-speed transmission, 16 kmpl average, 180 mm ground clearance, 12 months warranty  4 Variants: ZLX, SLX, SLE, EX (Bolero and Commercial variants not included)  6 Colors: White, Black, Silver, Brown, Beige, Red  Price range: Rs. 6.60 lakh - Rs. 8.10 lakh (Ex-showroom, New Delhi)  Facebook - https://www.facebook.com/namastecar Twitter - https://twitter.com/namastecar Google+ - https://plus.google.com/+namastecar Instagram - https://www.instagram.com/namastecar",5801020,20808,4044,0,1952
165,UChsKsAhfnqI5v6vuedbOYpA,dShhVzGnev0,ले लो अब 3 लाख में Mahindra Scorpio 2012,2017-09-29 05:48:15,"अगर आप पुरानी कार देख रहे है तो अब , आप को पुराणी कार वो भी कम कीमत में तो अब पुराणी कार लेने का मौका हाथ से जाने न दे , ले लो अब 3 लाख में Mahindra Scorpio 2012    Facebook► https://www.facebook.com/sitaram.sawami Twitter►https://twitter.com/sitaram.sawami",5310916,39180,9529,0,6002
166,UCcS8JMEvLC64FJMJZLt0l-g,HvZHXclEj-Q,Mahindra Scorpio - New Generation Scorpio TVC,2014-09-25 08:07:58,The New Generation Scorpio - Not Just A New Car. A New Breed.  Know more: http://www.mahindrascorpio.com/,4997622,8325,636,0,
167,UCgWG1GOKiY6CPLem81CvhQA,bLARnLCWkLs,Tractor Tochan mahindra arjun 605 vs john deere 5310 full fight,2018-07-03 10:00:30,"""more vedio subscribe my youtube channel and on alarm share plzz #1million #1+ #tochan #tractors #tractortochan  -~-~~-~~~-~~-~- Please watch: """"Happy Mahla Swaraj 855 new Stunt""""  https://www.youtube.com/watch?v=YahEeQTqwYY -~-~~-~~~-~~-~-""",4870017,10118,2394,0,543
168,UCb0s0qC96lCcx2pO2za6mcw,wU_Hdbn4DQQ,MAHINDRA TRACTORS... Should You Buy One? (1533HST 3 Month Review),2017-04-29 13:34:46,◆ Hannah's Incredible 14 Day Meal Plan for Weight Loss http://www.rawtillwhenever.com/clean-lean  ◆ Instagram - http://www.instagram.com/lifeinsideabox ◆ Facebook - http://www.facebook.com/lifeinsideabox  ◆ Shopping at Amazon? Click this link first then do your shopping. We will earn a small commission and you can help support off grid mission :)  http://amzn.to/1IfCTuR,295365,3565,208,0,717
