,channel_id,video_id,title,date,description,viewcount,likecount,dislikecount,favoritecount,commentcount
10,UCNknK104P7l5KqXMiI8sqFQ,sPN_W4DNslc,हिंदी - Tata motors Analysis & Valuations,2019-02-11 10:41:38,"In this video, I analyze Tata motors and I talk about their valuations.  ----  Link to my stock market course : https://sagarrv.com/  ----  The company operates in 2 main segments : Their domestic business and Jaguar Land Rover.  Their domestic business is doing very well and they are growing consistently. They have 45.6 % market share in commercial vehicles and 5.7 % market share in passenger vehicles.  Jaguar Land Rover is facing many issues. Some of them include : Brexit , slowdown in China and decrease in diesel demand.  Connect with me: Website : https://sagarrv.com/ Twitter: https://twitter.com/SagarRV1 Email: dr.sagar.rv@gmail.com  #tatamotorsvaluation#tatamotors#tataharrier#27000croresloss#assetimpairment#jaguarlandrover",23154,1066,32,0,206
11,UCGk_EOyEtbl-XdbVHRPwnfQ,6q-ynn3UaLw,We are TATA MOTORS.,2016-02-26 07:00:57,"At Tata Motors, we employ cutting-edge design and global research to cater to the future mobility needs. Our global network of engineering and design talent help us in anticipating future mobility trends and stay ahead of the curve.",105472,1179,27,0,
12,UCFLv8pQ9TGrtHknEUcID-Wg,sD_ixDRrX3s,Tata Motors - Inspired by people,2012-03-30 13:48:39,"A fortune 500 company, built on precision and craftsmenship. Tata Motors is 'Inspired by people'. Watch the journey of Tata Motors.",695439,1957,263,0,136
13,UCGk_EOyEtbl-XdbVHRPwnfQ,eFDrG12e8Lo,Tata Motors European Technical Centre Demonstrates Latest Mobility Technology on the Tata HEXA,2018-10-22 10:34:22,"Tata Motors European Technical Centre (TMETC) reveals its commitment to shaping the future of mobility and as a part of the project, they have successfully completed test trials on the new generation SUV, the Tata Hexa. The HEXA lends spacious interior and provides ample room to accommodate the necessary driving hardware, visitors and engineers in comfort.",74338,1719,19,0,
14,UCQRIKdVEcMTIBaoHLMEN5uA,EzGtQfE-X_A,TATA Motors Top 5 Indian Military Vehicles - Top 5 Best Indian Military Vehicle By TATA (Hindi),2019-01-18 11:27:47,"Here is a video about TATA Motors Top 5 Indian Military Vehicles - Top 5 Best Indian Military Vehicle By TATA Till Date.  The vehicles used by the Indian Military improve its operational efficiency and communications. It also equips our Armed Forces with modern defence and battle field equipment. These Vehicles are some of the most Badass Vehicles of Indian Army whereas on the other hand these are one of the most coolest vehicles when it comes to their looks and various other aspects.  🔴Support Our Work : https://www.patreon.com/defencesquad  ⭐ SUBSCRIBE New Channel 'Defence Insight': https://goo.gl/ZUWcgw  ⭐For More Defence News & Updates, Visit ► https://www.defencexp.com/⭐  Hello Defence Lovers, #DefenceGyaanSeries ke is episode No. 252 mai humne apko TATA Motors ke Top 5 Indian Military Vehicles ke baare mai bataya hai, Hume Umeed hai ki apko yeh episode pasand ayega.  We have compiled data from the Internet to find out Top 5 Best Indian Military Vehicles By TATA. Join us as we take a closer look at In Detail.  🔴 Recommended Playlist - Biography Series : https://youtu.be/BCggc5yxb14?list=PLH3cBWh-hVy4o4WH2QBWIBahVmL33YlvV  🔴 Recommended Playlist - Defence Talks Series : https://www.youtube.com/watch?v=NmdBhGQtX2w&list=PLH3cBWh-hVy7p_Ca-kCF--K_iDk91E8bz  🔴 Recommended Playlist - Defence Updates Series : https://youtu.be/45ynKgHDt3A?list=PLH3cBWh-hVy4trtrtw6e4Wsh-yUA6F-Kh  🔴 Recommended Playlist - Defence Gyaan Series : https://www.youtube.com/watch?v=WjrnNt8UrDY&list=PLH3cBWh-hVy5kWTci52UvQQBgPHSnEYTy  🔴 Recommended Playlist - Top 10 Series : https://youtu.be/MhyO3ZIwCrA?list=PLH3cBWh-hVy6DgBhzm1QJO4JJ4dizBWgZ  ▶Also Watch, Top 10 Amazing Facts About Marcos Special Forces : https://youtu.be/NCwaU753j4Q  ▶Also Watch, Top 10 Most Dangerous Snipers In The World : https://youtu.be/TA0Q4_WZe48  ⭐SUBSCRIBE: https://goo.gl/6K7AJT ⭐  SOCIAL: →Instagram ► https://www.instagram.com/defencexp/ →Facebook ► https://www.facebook.com/DefenceXP/ →Twitter ► https://twitter.com/Defence_XP/ →Website ► https://www.defencexp.com/ →Facebook ► https://www.facebook.com/IndianDefenceSquad/ →Instagram ► https://www.instagram.com/defencesquad/  About : Defence Squad is a No. 1 Indian Defence YouTube Channel where you will find videos related to the Great Indian Defence - Indian Army, Indian Navy & Indian Air Force and other related updates In Hindi.  This video shares all about Indian Military Vehicles - Indian Army Vehicles - Indian Army Vehicles 2019 - TATA Military Vehicle - Indian Army Vehicles List | Indian Military New Vehicles - Future Indian Military Vehicles - Best Indian Military Vehicles - Top 5 Indian Military Vehicles | Best Military Vehicles In India - Best Indian Army Vehicles - Indian Military Trucks - TATA Motors Top 5 Indian Military Vehicles - Top 5 Best Indian Military Vehicle By TATA",293280,8089,210,0,212
15,UCRdvd6hEqmOCepJ-wSrEsaA,Ad32yREYCYA,#12 A very big news on Tata motors. How to trade in Tata motors stock.,2019-03-14 13:28:05,"Tata motors latest share news. Tata motors latest share news today. Tata motors stock. Tata motors share. Tata motors share news. Tata motors stock news. Tata motors stock news today. Tata motors share news today. Tata motors stock review. Tata motors share review. Tata motors share price. Tata motors stock price. Tata motors stock analysis Tata motors latest news. Tata motors latest news today. Tata motors latest. Tata motors latest stock news. Tata motors latest news in hindi. Tata motors latest update. Tata motors latest video. Tata motors news latest. Tata motors news in hindi today. Tata motors news today. Tata motors trading. Tata motors brokerage report. Tata motors brokerage view. Tata motors brokers view. Tata motors brokers call.  stocks for trading today. stocks for intraday trading. stocks for swing trading. stocks for day trading. stocks for intraday trading tomorrow. stocks for option trading. stocks trading strategies. best stocks to buy. best shares to buy. best stocks to buy now. best stocks to invest. best stocks for option strategies. top stocks. top stocks to buy. buy or sell call on stock. buy stocks now. buy stocks for tomorrow. buy stocks for trading. buy stocks for beginners. stock to buy now. best stock. best share for tomorrow. stocks for tomorrow.  intraday tips. intraday shares. intraday stock. intraday free tips. intraday trading stocks for tomorrow, top stocks to buy. trading stocks for tomorrow. best stocks for intraday. best shares for intraday. trading share for tomorrow. intraday trading stocks for tomorrow. best intraday stock. intraday trading stocks. intraday trading. trading stocks. shares for tomorrow. stocks for tomorrow. trading stocks for tomorrow. trading shares for tomorrow. intraday trading stocks for today. stock market. day trading tips. day trading stocks. intraday calls for tomorrow. intraday shares. intraday trading tips for tomorrow. intraday trading tips. intraday trading shares. stocks to buy tomorrow. shares to trade tomorrow. tips for  tomorrow. intraday trading tips for today. today intraday calls. share calls.  stocks calls.  free intraday tips. top earning stocks. free stock market tips for intraday. free share market. free stock market tips for tomorrow. share market tips for beginners. share market tips in hindi. free stock tips. free share market tips. shares to buy today in indian market. best intraday tips. intraday tips for tomorrow. intraday tips for today nse.  Stock market. Investing. Intraday Trading. Stock Future. Trading view. Intraday Trading tips. Stock. stock news. trade. stock market live. trading account. Techincal analysis. stock market live. Trading. stocks. share market. nse india. business ideas. how to invest in stock market. Nifty share price. bank nifty share price. sgx nifty. sensex. nifty. nse India. Nifty50. stock market. bse. nifty bank. nse live. bank nifty. nifty today. Nifty future.  #StockMarket #TataMotors #tata",923,9,4,0,0
16,UCQIycDaLsBpMKjOCeaKUYVg,E-_motUNbQY,"Tata Motors Q3 Results: Consolidated net loss of Rs 26,960 crore - Why this happened",2019-02-08 08:41:07,"Tata Motors Thursday reported a consolidated net loss of Rs 26,960.8 crore for the third quarter ended December 31, hit by asset impairment in its British arm Jaguar Land Rover (JLR). The company had reported a net profit of Rs 1,214.6 crore in the October-December quarter of 2017-18.   CNBC Awaaz is India’s number one business channel and an undisputed leader in business news and information for the last ten years. Our channel aims to educate, inform and inspire consumers to go beyond limitations, with practical tips on personal finance, investing, technology, consumer goods and capital markets. Policymakers and business owners alike have grown to trust CNBC Awaaz as the most reliable source with its eye on India’s business climate. Our programming gives consumers a platform to make decisions with confidence.  Subscribe to the CNBC Awaaz YouTube channel here: https://goo.gl/g3rzrW Follow CNBC Awaaz on Twitter: https://twitter.com/CNBC_Awaaz Like us on our CNBC Awaaz Facebook page: https://hi-in.facebook.com/CNBCAwaazIndia",46078,561,188,0,192
17,UCr2NoGL2MevGADAps8rYQyA,vkqczK_aBaw,Tata Motors Bolivia tiene el vehículo que usted necesita,2016-08-23 22:10:21,"¿Busca vehículos de trabajo? ¿Necesita para su familia? En TATA Motors Bolivia tienen las diferentes opciones para satisfacer sus necesidades...Recuerde: crédito directo y tres años de garantía. Comuníquese al 342-0004, o visite el salón de exposición en la Av. Cristo Redentor entre 4to y 5to anillo para conocer de cerca ofertas como la de ‪#‎MásBaratoQueUnTaxi‬... Está IM-PER-DI-BLE",34017,162,30,0,32
18,UC3y1X9PH8KLXS4Vn-Z4CH7w,2fVCuA3TAGQ,Tata Motors ARIA production facility,2010-10-14 11:30:02,Tata Aria - A new breed.  The finesse of Sedan meets the muscle of an SUV.    Watch the making of the Aria.,805735,1360,184,0,83
19,UCtupjQPXuBzOviwv898YGqA,Q3yNGY27KI8,TATA MOTORS LAUNCHES NEW COMMERCIAL VEHICLE LINE UP   INDUSTRY NEWS,2017-08-03 14:54:23,"Pilipinas Taj Autogroup Inc. recently introduced its newest commercial vehicle lineup in the Philippines in an event held at SMX Convention Center, Pasay City. A press conference was in order before they presented their whole commercial vehicle line – up attended by the India designated Ambassador to the Philippines H.E. Jaideep Mazumdar, Tata dealers and the motoring media. Tata Motors is happy to announce their presence in the Philippine market.  The new lineup includes the Tata Prima Range of Tractor Trailers and Tippers, the LPT Range of Light, Medium, and Heavy Trucks, SFC 407, and the Mini Trucks range of Ace and SuperAce.  It was in 2014 when Tata Motors came to the Philippine shores initially to bring in their passenger cars like the Indigo and the Manza. This time around they are ready to get a share in the trucking sector offering commercial vehicles in uplifting the country’s logistic and business trade market.   Also during the launch, Pilipinas Taj Autogroup awarded plaque of appreciation to their loyal consumers and dealers. Pilipinas Taj said that they will ramp up their marketing promotions, reliable after market services and continue to expand their dealership in other regions in the Philippines.",44026,168,12,0,12
20,UCv8vYfhw7Xj0Zmh6Xm42Mow,2Bcv1deVc7Y,TATA MOTORS में बड़ी ख़बर से दाँव पलट सकता है | Tata Motors Share Price | Tata Motors Share News,2019-03-01 15:49:56,"Tata Motors Share , Tata Motors Share Price , Tata Motors Share News, Tata Motors Share Prediction, Tata Motors Share Review, Tata Motors Share Price Today, Tata Motors Share Latest News, Tata Motors Share Target, Tata Motors Share Analysis , Tata Motors Stock , Tata Motors Stock Analysis, Tata Motors Stock Technical Analysis, Tata Motors Stock Latest News, Tata Motors Stock News, Tata Motors Stock 2018, Tata Motors Stock Today, Tata Motors Stock Price, Tata Motors Stock View",54683,1167,38,0,46
21,UCPohbSYq4IXhv0yxiy-sT4g,6dQqrdaWcEc,Why Tata Motors Stock is Falling? Tata Motors books Loss in Q3 Result Update,2019-02-07 15:42:06,"Tata Motors reports massive Rs 26,961 crore Q3 loss on one-time hit from asset impairment at JLR Auto major Tata Motors on Thursday reported a massive Rs 26,961 crore consolidated loss for the December quarter. The company said it took one-time exceptional non-cash charge for asset impairment of 3.1 billion pounds.  The auto firm had posted a profit of Rs 1,214.60 crore in the year-ago period.  Consolidated revenue for the quarter under review rose 5 per cent YoY to Rs 77,001 crore.  Join our MemberShip Program for Exclusive Research Content: https://www.youtube.com/channel/UCPohbSYq4IXhv0yxiy-sT4g/join  Make your FREE Financial Plan today: https://investyadnya.in/index  Yadnya Book - 108 Questions & Answers on Mutual Funds & SIP - Available here: Amazon: https://goo.gl/WCq89k Flipkart: https://goo.gl/tCs2nR Infibeam: https://goo.gl/acMn7j Notionpress: https://goo.gl/REq6To  Find us on Social Media and stay connected: Facebook Page - https://www.facebook.com/InvestYadnya Facebook Group - https://goo.gl/y57Qcr Twitter - https://www.twitter.com/InvestYadnya Blog - https://blog.investyadnya.in #InvestYadnya #YIA",10819,414,14,0,100
22,UCRdvd6hEqmOCepJ-wSrEsaA,3D0--bc3UAo,#11 A very big news on Tata Motors. How to trade in Tata motors & Ashok leyland stock.,2019-03-11 16:11:57,"Tata motors latest share news. Tata motors latest share news today. Tata motors stock. Tata motors share. Tata motors share news. Tata motors stock news. Tata motors stock news today. Tata motors share news today. Tata motors stock review. Tata motors share review. Tata motors share price. Tata motors stock price. Tata motors stock analysis Tata motors latest news. Tata motors latest news today. Tata motors latest. Tata motors latest stock news. Tata motors latest news in hindi. Tata motors latest update. Tata motors latest video. Tata motors news latest. Tata motors news in hindi today. Tata motors news today. Tata motors trading. Tata motors brokerage report. Tata motors brokerage view. Tata motors brokers view. Tata motors brokers call.  stocks for trading today. stocks for intraday trading. stocks for swing trading. stocks for day trading. stocks for intraday trading tomorrow. stocks for option trading. stocks trading strategies. best stocks to buy. best shares to buy. best stocks to buy now. best stocks to invest. best stocks for option strategies. top stocks. top stocks to buy. buy or sell call on stock. buy stocks now. buy stocks for tomorrow. buy stocks for trading. buy stocks for beginners. stock to buy now. best stock. best share for tomorrow. stocks for tomorrow.  intraday tips. intraday shares. intraday stock. intraday free tips. intraday trading stocks for tomorrow, top stocks to buy. trading stocks for tomorrow. best stocks for intraday. best shares for intraday. trading share for tomorrow. intraday trading stocks for tomorrow. best intraday stock. intraday trading stocks. intraday trading. trading stocks. shares for tomorrow. stocks for tomorrow. trading stocks for tomorrow. trading shares for tomorrow. intraday trading stocks for today. stock market. day trading tips. day trading stocks. intraday calls for tomorrow. intraday shares. intraday trading tips for tomorrow. intraday trading tips. intraday trading shares. stocks to buy tomorrow. shares to trade tomorrow. tips for  tomorrow. intraday trading tips for today. today intraday calls. share calls.  stocks calls.  free intraday tips. top earning stocks. free stock market tips for intraday. free share market. free stock market tips for tomorrow. share market tips for beginners. share market tips in hindi. free stock tips. free share market tips. shares to buy today in indian market. best intraday tips. intraday tips for tomorrow. intraday tips for today nse.  Stock market. Investing. Intraday Trading. Stock Future. Trading view. Intraday Trading tips. Stock. stock news. trade. stock market live. trading account. Techincal analysis. stock market live. Trading. stocks. share market. nse india. business ideas. how to invest in stock market. Nifty share price. bank nifty share price. sgx nifty. sensex. nifty. nse India. Nifty50. stock market. bse. nifty bank. nse live. bank nifty. nifty today. Nifty future.  #StockMarket #TataMotors #AshokLeyland",2283,32,4,0,2
23,UCNjPtOCvMrKY5eLwr_-7eUg,s06WJGk1iJQ,15 Things You Didn't Know About TATA MOTORS,2018-11-03 12:51:18,"15 Things You Didn't Know About TATA MOTORS | CATEGORY DAY SUBSCRIBE to ALUX: https://www.youtube.com/channel/UCNjPtOCvMrKY5eLwr_-7eUg?sub_confirmation=1 15 Things You Didn't Know About Ratan Tata: https://www.youtube.com/watch?v=_Hk7nl8LbQA&t=  In this Alux.com video we'll try to answer the following questions: How big si Tata Motors? Who owns Tata Motors? Who founded Tata Motors? What is Tata Motors' market cap? How much revenue does Tata Motors generate? What are Tata Motors's sales? How did Tata Motors succeed? How did Tata Motors started? Who is the current CEO of Tata Motors? When did Tata Motors acquired Jaguar and Land Rover? What is Tata Motors' success story? Who is Ratan Tata?  #alux #company #tatamotors  WATCH MORE VIDEOS ON ALUX.COM! Most Expensive Things:  https://www.youtube.com/watch?v=Ay0u3dJRZas&list=PLP35LyTOQVIu4tNnitmhUqIjySwUhfOyl  Luxury Cars:  https://www.youtube.com/watch?v=m5GhenZZs1k&index=1&list=PLP35LyTOQVItrVHGzdB9KY-Sbjq4gU-Ym  Becoming a Billionaire:  https://www.youtube.com/watch?v=Skwfwf2SNpw&index=6&list=PLP35LyTOQVIsO8kOTx8-YOgwkGvrPtJ3M  World's Richest:   https://www.youtube.com/watch?v=rAy_G-1JF74&index=1&list=PLP35LyTOQVIvthSKr0S3JdjWw3qA9foBa  Inspiring People:  https://www.youtube.com/watch?v=lMjO3Gg45pM&list=PLP35LyTOQVItaKCX5o3yaje6_H9D-GuEM  Travel the World: https://www.youtube.com/watch?v=-Blsz2JbdgM&t=2s&index=23&list=PLP35LyTOQVIt823Sy_C3-166RLzONbw6W  Dark Luxury:  https://www.youtube.com/watch?v=ch7JWVk8Ldk&index=6&list=PLP35LyTOQVIvQU6lzpW5_lryMmdB6zncU  Celebrity Videos:  https://www.youtube.com/watch?v=UuhPRVdDli0&list=PLP35LyTOQVIuJuINlyvSU2VvP6pk9zjUk  Businesses & Brands:  https://www.youtube.com/watch?v=Xr2YdBz2uWk&list=PLP35LyTOQVIv0fNwEgqmkrDd9d9Nkl7dz  - Follow us on INSTAGRAM for amazing visual inspiration: https://www.instagram.com/alux/ & Don't miss the latest Luxury News only on Facebook: https://www.facebook.com/ealuxe --- Alux.com is the largest community of luxury & fine living enthusiasts in the world. We are the #1 online resource for ranking the most expensive things in the world and frequently referenced in publications such as Forbes, USAToday, Wikipedia and many more, as the GO-TO destination for luxury content!  Our website: https://www.alux.com is the largest social network for people who are passionate about LUXURY! Join today!  SUBSCRIBE so you never miss another video: https://goo.gl/KPRQT8 -- To see how rich is your favorite celebrity go to: https://www.alux.com/networth/ -- For businesses inquiries we're available at: https://www.alux.com/contact/",90797,3116,71,0,506
24,UCv8vYfhw7Xj0Zmh6Xm42Mow,DL_iJvY8Mnk,TATA MOTORS SHARE जबरदस्त MOMENTUM 10 % उछाल  01 करोड़ शेयर डिलीवरी | Tata Motors Share News,2019-03-05 09:19:59,"Tata Motors Share , Tata Motors Share Price , Tata Motors Share News, Tata Motors Share Prediction, Tata Motors Share Review, Tata Motors Share Price Today, Tata Motors Share Latest News, Tata Motors Share Target, Tata Motors Share Analysis , Tata Motors Stock , Tata Motors Stock Analysis, Tata Motors Stock Technical Analysis, Tata Motors Stock Latest News, Tata Motors Stock News, Tata Motors Stock 2018, Tata Motors Stock Today, Tata Motors Stock Price, Tata Motors Stock View",11657,370,14,0,12
25,UChneGqGy_lmvfcR1v_avL6g,LOJQDZpwDg8,TATA Motors खरिदे क्या ? 100% True Review in Hindi by SMkC,2019-02-02 14:05:31,This video only for education and knowledge purpose Before taking any decision plz once consult with your financial advisor or do your own research . I am not SEBI registered .  Thank u :),50504,1055,144,0,148
26,UCS5TcDhAUJG6g-S5yD4u6DA,_KAx6YPla8I,Tata Motors Affirmative Action in Jamshedpur,2014-02-06 22:46:23,"A corporate film for Tata Motors Limited based on their affirmative actions in the area of Jamshedpur.   The Team:  Client: Tata Motors Ltd. Producer/Director: Saransh Mohite Written By: Narayan Thakur / Saransh Mohite Presenter: Deepika Gopinath  Editor: Ankush Gawde Assistant Directors: Sameer Relia, Niranjan Janakiraman Sound Recordist : Ajit Kumar Rai Sound Equipments: Ultra Video. Back Ground Music: Rohan Gokhale / Varad Khare Dubbing: Anupam Sathye Special Thanks: all the people in the video for there cooperation,",193296,766,93,0,43
